Ronda (-browne),F,United States,USA,2008,Beijing,Judo,Judo Women's Middleweight,Bronze
Micah Ma'a,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Matthew Anderson,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Taylor Averill,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Micah Christenson,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Torey Defalco,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Kyle Ensing,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Maxwell Holt,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Thomas Jaeschke,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Jeffrey Jendryk,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Garrett Muagututia,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Aaron Russell,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Erik Shoji,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
David Smith,M,United States,USA,2024,Paris,Volleyball,Men,Bronze
Alex Bowen,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Luca Cupido,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Hannes Daube,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
William Dodd,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Ryder Dodd,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Ben Hallock,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Drew Holland,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Johnny Hooper,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Max Irving,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Alex Obert,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Marko Vavic,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Adrian Weinberg,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Dylan Woodhead,M,United States,USA,2024,Paris,Water Polo,Men,Bronze
Grant Fisher,M,United States,USA,2024,Paris,Athletics,"Men's 10,000m",Bronze
Fred Kerley,M,United States,USA,2024,Paris,Athletics,Men's 100m,Bronze
Ryan Murphy,M,United States,USA,2020,Tokyo,Swimming,Men's 100m Backstroke,Bronze
Ryan Murphy,M,United States,USA,2024,Paris,Swimming,Men's 100m Backstroke,Bronze
Yared Nuguse,M,United States,USA,2024,Paris,Athletics,Men's 1500m,Bronze
Noah Lyles,M,United States,USA,2020,Tokyo,Athletics,Men's 200m,Bronze
Noah Lyles,M,United States,USA,2024,Paris,Athletics,Men's 200m,Bronze
Luke Hobson,M,United States,USA,2024,Paris,Swimming,Men's 200m Freestyle,Bronze
Kieran Smith,M,United States,USA,2020,Tokyo,Swimming,Men's 400m Freestyle,Bronze
Carson Foster,M,United States,USA,2024,Paris,Swimming,Men's 400m Individual Medley,Bronze
Paul Chelimo,M,United States,USA,2020,Tokyo,Athletics,Men's 5000m,Bronze
Grant Fisher,M,United States,USA,2024,Paris,Athletics,Men's 5000m,Bronze
Hampton Morris,M,United States,USA,2024,Paris,Weightlifting,Men's 61kg,Bronze
Omari Jones,M,United States,USA,2024,Paris,Boxing,Men's 71kg,Bronze
Taylor Fritz,M,United States,USA,2024,Paris,Tennis,Men's Doubles,Bronze
Tommy Paul,M,United States,USA,2024,Paris,Tennis,Men's Doubles,Bronze
Evan Olson,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Chris Carlson,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Peter Chatain,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Clark Dean,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Henry Hollingsworth,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Rielly Milne,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Pieter Quinton,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Nick Rusher,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Christian Tabash,M,United States,USA,2024,Paris,Rowing,Men's Eight,Bronze
Nick Itkin,M,United States,USA,2024,Paris,Fencing,Men's Foil Individual,Bronze
Race Imboden,M,United States,USA,2020,Tokyo,Fencing,Men's Foil Team,Bronze
Nick Itkin,M,United States,USA,2020,Tokyo,Fencing,Men's Foil Team,Bronze
Alexander Massialas,M,United States,USA,2020,Tokyo,Fencing,Men's Foil Team,Bronze
Gerek Meinhardt,M,United States,USA,2020,Tokyo,Fencing,Men's Foil Team,Bronze
Patrick Gilman,M,United States,USA,2020,Tokyo,Wrestling,Men's Freestyle 57kg,Bronze
Douglas Dake,M,United States,USA,2020,Tokyo,Wrestling,Men's Freestyle 74kg,Bronze
Douglas Dake,M,United States,USA,2024,Paris,Wrestling,Men's Freestyle 74kg,Bronze
Marquel Brooks,M,United States,USA,2024,Paris,Wrestling,Men's Freestyle 86kg,Bronze
Ariel Torres,M,United States,USA,2020,Tokyo,Karate,Men's Kata,Bronze
Cory Juneau,M,United States,USA,2020,Tokyo,Skateboarding,Men's Park,Bronze
Stephen Nedoroscik,M,United States,USA,2024,Paris,Artistic Gymnastics,Men's Pommel Horse,Bronze
Ian Barrows,M,United States,USA,2024,Paris,Sailing,Men's Skiff,Bronze
Hans Henken,M,United States,USA,2024,Paris,Sailing,Men's Skiff,Bronze
Sam Watson,M,United States,USA,2024,Paris,Sport Climbing,Men's Speed,Bronze
Jagger Eaton,M,United States,USA,2020,Tokyo,Skateboarding,Men's Street,Bronze
Nyjah Huston,M,United States,USA,2024,Paris,Skateboarding,Men's Street,Bronze
Asher Hong,M,United States,USA,2024,Paris,Artistic Gymnastics,Men's Team,Bronze
Frederick Richard,M,United States,USA,2024,Paris,Artistic Gymnastics,Men's Team,Bronze
Brody Malone,M,United States,USA,2024,Paris,Artistic Gymnastics,Men's Team,Bronze
Paul Juda,M,United States,USA,2024,Paris,Artistic Gymnastics,Men's Team,Bronze
Stephen Nedoroscik,M,United States,USA,2024,Paris,Artistic Gymnastics,Men's Team,Bronze
Brady Ellison,M,United States,USA,2024,Paris,Archery,Mixed Team,Bronze
Casey Kaufhold,F,United States,USA,2024,Paris,Archery,Mixed Team,Bronze
Robert Beck,M,United States,USA,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
Richard Mayo,M,United States,USA,1932,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
Robert Beck,M,United States,USA,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
Jack Daniels,M,United States,USA,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
George Jr.,M,United States,USA,1960,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
William Wright,M,United States,USA,1900,Paris,Polo,Polo Men's Polo,Bronze
Terence Allen,M,United States,USA,1920,Antwerpen,Polo,Polo Men's Polo,Bronze
Arthur Harris,M,United States,USA,1920,Antwerpen,Polo,Polo Men's Polo,Bronze
Nelson Margetts,M,United States,USA,1920,Antwerpen,Polo,Polo Men's Polo,Bronze
John Montgomery,M,United States,USA,1920,Antwerpen,Polo,Polo Men's Polo,Bronze
Charles Brown,M,United States,USA,1904,St. Louis,Roque,Roque Men's Singles,Bronze
Wyatt Allen,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
Seth Bauer,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
Micah Boyd,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
William Burden,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
Steven Jr.,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
Beau Hoopman,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
Joshua Inman,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
Marcus Mcelhenney,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
Jeffrey Mclaughlin,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
Peter Nordell,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
Edward Patton,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
John Pescatore,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
John Iv,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
Matthew Schnobrich,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
Jonathan Smith,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
Michael Teti,M,United States,USA,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
Bryan Volpenhein,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
Daniel Walsh,M,United States,USA,2008,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
Robert Gerhardt,M,United States,USA,1924,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
Sidney Jelinek,M,United States,USA,1924,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
John Kennedy,M,United States,USA,1924,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
Matthew Leanderson,M,United States,USA,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
Carl Jr.,M,United States,USA,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
Edward Jr.,M,United States,USA,1924,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
Albert Rossi,M,United States,USA,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
Alvin Jr.,M,United States,USA,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
Richard Wahlstrom,M,United States,USA,1952,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
Henry Welsford,M,United States,USA,1924,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
Leon Butler,M,United States,USA,1924,Paris,Rowing,Rowing Men's Coxed Pairs,Bronze
Richard Draeger,M,United States,USA,1960,Roma,Rowing,Rowing Men's Coxed Pairs,Bronze
Robert Jr.,M,United States,USA,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Bronze
Conrad Findlay,M,United States,USA,1960,Roma,Rowing,Rowing Men's Coxed Pairs,Bronze
Douglas Herland,M,United States,USA,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Bronze
Edward Jennings,M,United States,USA,1924,Paris,Rowing,Rowing Men's Coxed Pairs,Bronze
Henry Ii,M,United States,USA,1960,Roma,Rowing,Rowing Men's Coxed Pairs,Bronze
Kevin Still,M,United States,USA,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,Bronze
Harold Wilson,M,United States,USA,1924,Paris,Rowing,Rowing Men's Coxed Pairs,Bronze
Charles Cole,M,United States,USA,2012,London,Rowing,Rowing Men's Coxless Fours,Bronze
Philip Durbrow,M,United States,USA,1964,Tokyo,Rowing,Rowing Men's Coxless Fours,Bronze
Gregory Gates,M,United States,USA,1948,London,Rowing,Rowing Men's Coxless Fours,Bronze
Scott Gault,M,United States,USA,2012,London,Rowing,Rowing Men's Coxless Fours,Bronze
Stuart Griffing,M,United States,USA,1948,London,Rowing,Rowing Men's Coxless Fours,Bronze
Frederick Iv,M,United States,USA,1948,London,Rowing,Rowing Men's Coxless Fours,Bronze
Richard Lyon,M,United States,USA,1964,Tokyo,Rowing,Rowing Men's Coxless Fours,Bronze
Theodore Mittet,M,United States,USA,1964,Tokyo,Rowing,Rowing Men's Coxless Fours,Bronze
Theodore Ii,M,United States,USA,1964,Tokyo,Rowing,Rowing Men's Coxless Fours,Bronze
Glenn Ochal,M,United States,USA,2012,London,Rowing,Rowing Men's Coxless Fours,Bronze
Robert Perew,M,United States,USA,1948,London,Rowing,Rowing Men's Coxless Fours,Bronze
Geoffrey Picard,M,United States,USA,1964,Tokyo,Rowing,Rowing Men's Coxless Fours,Bronze
Henrik Rummel,M,United States,USA,2012,London,Rowing,Rowing Men's Coxless Fours,Bronze
Frank Dummerth,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Coxless Fours,Bronze
John Freitag,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Coxless Fours,Bronze
Louis Heim,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Coxless Fours,Bronze
August Voerg,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Coxless Fours,Bronze
Paul Mcdowell,M,United States,USA,1928,Amsterdam,Rowing,Rowing Men's Coxless Pairs,Bronze
John Schmitt,M,United States,USA,1928,Amsterdam,Rowing,Rowing Men's Coxless Pairs,Bronze
John Buerger,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Coxless Pairs,Bronze
John Joachim,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Coxless Pairs,Bronze
John Ravannack,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Double Sculls,Bronze
John Wells,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Double Sculls,Bronze
William Maher,M,United States,USA,1968,Mexico City,Rowing,Rowing Men's Double Sculls,Bronze
John Nunn,M,United States,USA,1968,Mexico City,Rowing,Rowing Men's Double Sculls,Bronze
William Carlucci,M,United States,USA,1996,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
David Collins,M,United States,USA,1996,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
Jeffrey Pfaendtner,M,United States,USA,1996,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
Marcus Schneider,M,United States,USA,1996,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
Daniel Jr.,M,United States,USA,1936,Berlin,Rowing,Rowing Men's Single Sculls,Bronze
John Jr.,M,United States,USA,1956,Melbourne,Rowing,Rowing Men's Single Sculls,Bronze
Constance Titus,M,United States,USA,1904,St. Louis,Rowing,Rowing Men's Single Sculls,Bronze
Carol Brown,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Anita Defrantz,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Carolyn Graves,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Marion Greig,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Margaret Mccarthy,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Gail Ricketson,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Lynn Silliman,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Anne Warner,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Jacqueline Zoch,F,United States,USA,1976,Montreal,Rowing,Rowing Women's Coxed Eights,Bronze
Karen (-rigsby),F,United States,USA,2000,Sydney,Rowing,Rowing Women's Coxless Pairs,Bronze
Stephanie Maxwell-pierson,F,United States,USA,1992,Barcelona,Rowing,Rowing Women's Coxless Pairs,Bronze
Melissa Schwen-ryan,F,United States,USA,2000,Sydney,Rowing,Rowing Women's Coxless Pairs,Bronze
Anna (-huntington),F,United States,USA,1992,Barcelona,Rowing,Rowing Women's Coxless Pairs,Bronze
Christine Collins,F,United States,USA,2000,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
Sarah Garner,F,United States,USA,2000,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
Natalie Dell,F,United States,USA,2012,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
Megan Kalmoe,F,United States,USA,2012,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
Kara Kohler,F,United States,USA,2012,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
Adrienne Martelli,F,United States,USA,2012,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
Caleb Paine,M,United States,USA,2016,Rio de Janeiro,Sailing,Sailing Men's One Person Heavyweight Dinghy,Bronze
Charles Mckee,M,United States,USA,1988,Seoul,Sailing,Sailing Men's Two Person Dinghy,Bronze
John Shadden,M,United States,USA,1988,Seoul,Sailing,Sailing Men's Two Person Dinghy,Bronze
Henry Bergen,M,United States,USA,1900,Paris,Sailing,Sailing Mixed 20+ Ton,Bronze
H. Machenry,M,United States,USA,1900,Paris,Sailing,Sailing Mixed 3-10 Ton,Bronze
Joseph Batchelder,M,United States,USA,1964,Tokyo,Sailing,Sailing Mixed 5.5 metres,Bronze
John Jr.,M,United States,USA,1964,Tokyo,Sailing,Sailing Mixed 5.5 metres,Bronze
Francis Jr.,M,United States,USA,1964,Tokyo,Sailing,Sailing Mixed 5.5 metres,Bronze
John Marvin,M,United States,USA,1956,Melbourne,Sailing,Sailing Mixed One Person Dinghy,Bronze
Charles Mckee,M,United States,USA,2000,Sydney,Sailing,Sailing Mixed Skiff,Bronze
Jonathan Mckee,M,United States,USA,2000,Sydney,Sailing,Sailing Mixed Skiff,Bronze
Richard Deaver,M,United States,USA,1964,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,Bronze
Lowell North,M,United States,USA,1964,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,Bronze
Charles Rogers,M,United States,USA,1964,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,Bronze
James Barton,M,United States,USA,1996,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,Bronze
Donald Cohan,M,United States,USA,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,Bronze
Charles Horter,M,United States,USA,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,Bronze
Geoffrey Madrigali,M,United States,USA,1996,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,Bronze
John Marshall,M,United States,USA,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,Bronze
Joseph Massey,M,United States,USA,1996,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,Bronze
William Bentsen,M,United States,USA,1964,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
Harry Jr.,M,United States,USA,1964,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
Lockwood Pirie,M,United States,USA,1948,London,Sailing,Sailing Mixed Two Person Keelboat,Bronze
Owen Jr.,M,United States,USA,1948,London,Sailing,Sailing Mixed Two Person Keelboat,Bronze
Robert Halperin,M,United States,USA,1960,Roma,Sailing,Sailing Mixed Two Person Keelboat,Bronze
William Parks,M,United States,USA,1960,Roma,Sailing,Sailing Mixed Two Person Keelboat,Bronze
Dennis Conner,M,United States,USA,1976,Montreal,Sailing,Sailing Mixed Two Person Keelboat,Bronze
Peter Dean,M,United States,USA,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,Bronze
Conrad Findlay,M,United States,USA,1976,Montreal,Sailing,Sailing Mixed Two Person Keelboat,Bronze
Glen Ii,M,United States,USA,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,Bronze
Michael Gebhardt,M,United States,USA,1988,Seoul,Sailing,Sailing Mixed Windsurfer,Bronze
Courtenay Becker-dey,F,United States,USA,1996,Atlanta,Sailing,Sailing Women's One Person Dinghy,Bronze
Julia (-brady),F,United States,USA,1992,Barcelona,Sailing,Sailing Women's One Person Dinghy,Bronze
Pamela Healy,F,United States,USA,1992,Barcelona,Sailing,Sailing Women's Two Person Dinghy,Bronze
Jennifer Isler,F,United States,USA,1992,Barcelona,Sailing,Sailing Women's Two Person Dinghy,Bronze
Jason Turner,M,United States,USA,2008,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",Bronze
Alfred Lane,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
Offutt Pinion,M,United States,USA,1956,Melbourne,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
James Gorman,M,United States,USA,1908,London,Shooting,"Shooting Men's Free Pistol, 50 yards",Bronze
Martin Gunnarsson,M,United States,USA,1964,Tokyo,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Bronze
John Jackson,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Military Rifle, Any Position, 600 metres",Bronze
Lloyd Spooner,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres",Bronze
Lawrence Nuesslein,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres",Bronze
John Boles,M,United States,USA,1924,Paris,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
Thomas Brown,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
Raymond Coulter,M,United States,USA,1924,Paris,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
Dennis Fenton,M,United States,USA,1924,Paris,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
Willis Jr.,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
Lawrence Nuesslein,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
Carl Osburn,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
Lloyd Spooner,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
Walter Stokes,M,United States,USA,1924,Paris,Shooting,"Shooting Men's Running Target, Single Shot, Team",Bronze
James Graves,M,United States,USA,2000,Sydney,Shooting,Shooting Men's Skeet,Bronze
Frederick Hird,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Bronze
William Leushner,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Bronze
William Mcdonnell,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Bronze
Warren Sprout,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Bronze
Arthur Jackson,M,United States,USA,1952,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze
Tommy Pool,M,United States,USA,1964,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze
Frederick Hird,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",Bronze
William Leushner,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",Bronze
Carl Osburn,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",Bronze
Warren Sprout,M,United States,USA,1912,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",Bronze
Dennis Fenton,M,United States,USA,1920,Antwerpen,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",Bronze
Matthew Emmons,M,United States,USA,2012,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze
Lance Bade,M,United States,USA,1996,Atlanta,Shooting,Shooting Men's Trap,Bronze
Frank Hughes,M,United States,USA,1924,Paris,Shooting,Shooting Men's Trap,Bronze
William Iii,M,United States,USA,1964,Tokyo,Shooting,Shooting Men's Trap,Bronze
Frank Wright,M,United States,USA,1920,Antwerpen,Shooting,Shooting Men's Trap,Bronze
Daniel Carlisle,M,United States,USA,1984,Los Angeles,Shooting,Shooting Mixed Trap,Bronze
Kimberly (-harryman),F,United States,USA,2000,Sydney,Shooting,Shooting Women's Double Trap,Bronze
Kimberly (-harryman),F,United States,USA,2016,Rio de Janeiro,Shooting,Shooting Women's Skeet,Bronze
Wanda Jewell,F,United States,USA,1984,Los Angeles,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Bronze
Corey Cogdell-unrein,F,United States,USA,2008,Beijing,Shooting,Shooting Women's Trap,Bronze
Corey Cogdell-unrein,F,United States,USA,2016,Rio de Janeiro,Shooting,Shooting Women's Trap,Bronze
Jewell Smith,F,United States,USA,2024,Paris,Shooting,Skeet Women,Bronze
George Breen,M,United States,USA,1956,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
George Breen,M,United States,USA,1960,Roma,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
Clarence Jr.,M,United States,USA,1928,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
James Jr.,M,United States,USA,1932,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
Douglas Northway,M,United States,USA,1972,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
Christophe Thompson,M,United States,USA,2000,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
Robert Bennett,M,United States,USA,1960,Roma,Swimming,Swimming Men's 100 metres Backstroke,Bronze
David Berkoff,M,United States,USA,1992,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,Bronze
Frank Jr.,M,United States,USA,1956,Melbourne,Swimming,Swimming Men's 100 metres Backstroke,Bronze
Ronald Mills,M,United States,USA,1968,Mexico City,Swimming,Swimming Men's 100 metres Backstroke,Bronze
John Murphy,M,United States,USA,1972,Munich,Swimming,Swimming Men's 100 metres Backstroke,Bronze
David Plummer,M,United States,USA,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,Bronze
Jack Taylor,M,United States,USA,1952,Helsinki,Swimming,Swimming Men's 100 metres Backstroke,Bronze
Paul Wyatt,M,United States,USA,1928,Amsterdam,Swimming,Swimming Men's 100 metres Backstroke,Bronze
Brendan Hansen,M,United States,USA,2012,London,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
John Hencken,M,United States,USA,1972,Munich,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
Cody Miller,M,United States,USA,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
Gary Sr.,M,United States,USA,1976,Montreal,Swimming,Swimming Men's 100 metres Butterfly,Bronze
Jerme Heidenreich,M,United States,USA,1972,Munich,Swimming,Swimming Men's 100 metres Butterfly,Bronze
Ross Wales,M,United States,USA,1968,Mexico City,Swimming,Swimming Men's 100 metres Butterfly,Bronze
Nathan Adrian,M,United States,USA,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,Bronze
Gary Jr.,M,United States,USA,2000,Sydney,Swimming,Swimming Men's 100 metres Freestyle,Bronze
William Jr.,M,United States,USA,1920,Antwerpen,Swimming,Swimming Men's 100 metres Freestyle,Bronze
Kenneth Huszagh,M,United States,USA,1912,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,Bronze
Samuel Kahanamoku,M,United States,USA,1924,Paris,Swimming,Swimming Men's 100 metres Freestyle,Bronze
Jason Lezak,M,United States,USA,2008,Beijing,Swimming,Swimming Men's 100 metres Freestyle,Bronze
Albert Schwartz,M,United States,USA,1932,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,Bronze
Mark Spitz,M,United States,USA,1968,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,Bronze
John Leary,M,United States,USA,1904,St. Louis,Swimming,Swimming Men's 100 yard Freestyle,Bronze
Robert Bennett,M,United States,USA,1964,Tokyo,Swimming,Swimming Men's 200 metres Backstroke,Bronze
Daniel Harrigan,M,United States,USA,1976,Montreal,Swimming,Swimming Men's 200 metres Backstroke,Bronze
Jack Horsley,M,United States,USA,1968,Mexico City,Swimming,Swimming Men's 200 metres Backstroke,Bronze
Mitchell Ivey,M,United States,USA,1972,Munich,Swimming,Swimming Men's 200 metres Backstroke,Bronze
