Country Code,Gender,Event,bronze,silver,gold,total athletes,prob_bronze,prob_silver,prob_gold,raw medals
MGL,F,BK3,0,0,0,4,0.0,0.0,0.0,0
EUN,F,BDM,0,0,0,1,0.0,0.0,0.0,0
KAZ,F,WLF,2,3,3,13,0.15384615384615385,0.23076923076923078,0.23076923076923078,8
JPN,M,KTE,1,0,1,4,0.25,0.0,0.25,2
THA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
NEP,F,SWM,0,0,0,7,0.0,0.0,0.0,0
AUT,M,ROW,4,2,0,119,0.03361344537815126,0.01680672268907563,0.0,6
CZE,M,TRI,1,0,0,8,0.125,0.0,0.0,1
AUT,M,CSL,5,6,4,99,0.050505050505050504,0.06060606060606061,0.04040404040404041,15
ESP,M,GLF,0,0,0,4,0.0,0.0,0.0,0
ISV,M,ATH,0,0,0,36,0.0,0.0,0.0,0
GEO,F,GTR,0,0,0,5,0.0,0.0,0.0,0
VNM,M,SWM,0,0,0,7,0.0,0.0,0.0,0
KSA,F,JUD,0,0,0,2,0.0,0.0,0.0,0
ROU,F,WRF,0,0,0,6,0.0,0.0,0.0,0
GER,M,CSL,2,2,0,6,0.3333333333333333,0.3333333333333333,0.0,4
MKD,M,CSL,0,0,0,5,0.0,0.0,0.0,0
HKG,M,ATH,0,0,0,1,0.0,0.0,0.0,0
TUR,M,SAL,0,0,0,39,0.0,0.0,0.0,0
USA,M,CSL,3,3,2,232,0.01293103448275862,0.01293103448275862,0.008620689655172414,8
DEN,F,DIV,1,0,1,15,0.06666666666666667,0.0,0.06666666666666667,2
USA,M,ROW,52,47,105,588,0.08843537414965986,0.07993197278911565,0.17857142857142858,204
GRE,M,ROW,0,0,0,11,0.0,0.0,0.0,0
SGP,F,FEN,0,0,0,2,0.0,0.0,0.0,0
ESP,F,SWM,1,0,0,205,0.004878048780487805,0.0,0.0,1
MEX,F,FBL,0,0,0,17,0.0,0.0,0.0,0
ROU,M,BOX,12,5,0,115,0.10434782608695652,0.043478260869565216,0.0,17
CHN,F,DIV,1,8,24,64,0.015625,0.125,0.375,33
USA,M,TOW,0,0,0,5,0.0,0.0,0.0,0
BUL,F,ARC,0,0,0,1,0.0,0.0,0.0,0
ESP,F,TEN,0,2,0,9,0.0,0.2222222222222222,0.0,2
ARM,F,GAR,0,0,0,4,0.0,0.0,0.0,0
FRG,M,WPO,9,0,0,58,0.15517241379310345,0.0,0.0,9
UZB,M,JUD,3,1,0,52,0.057692307692307696,0.019230769230769232,0.0,4
COL,M,SWM,0,0,0,85,0.0,0.0,0.0,0
AZE,F,WLF,0,0,0,2,0.0,0.0,0.0,0
GAM,M,BOX,0,0,0,1,0.0,0.0,0.0,0
FRA,F,MPN,0,0,0,9,0.0,0.0,0.0,0
RUS,M,FBL,47,0,33,117,0.4017094017094017,0.0,0.28205128205128205,80
FRA,M,SAL,3,0,0,3,1.0,0.0,0.0,3
HKG,F,BDM,0,0,0,20,0.0,0.0,0.0,0
CIV,M,WRF,0,0,0,1,0.0,0.0,0.0,0
IOA,M,ROW,0,0,0,2,0.0,0.0,0.0,0
TTO,M,CTR,0,0,0,51,0.0,0.0,0.0,0
ECU,F,ARC,0,0,0,1,0.0,0.0,0.0,0
IOA,M,CSL,0,0,0,7,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
SWE,M,IHO,0,0,0,11,0.0,0.0,0.0,0
HKG,F,FEN,0,0,0,7,0.0,0.0,0.0,0
MAS,M,SAL,0,0,0,7,0.0,0.0,0.0,0
DEN,F,SWM,2,5,2,236,0.00847457627118644,0.0211864406779661,0.00847457627118644,9
VAN,F,TTE,0,0,0,2,0.0,0.0,0.0,0
ESP,F,DIV,0,0,0,14,0.0,0.0,0.0,0
GER,F,MTB,0,0,0,2,0.0,0.0,0.0,0
HAI,M,ATH,0,0,0,47,0.0,0.0,0.0,0
CHN,F,SWM,10,22,10,349,0.02865329512893983,0.06303724928366762,0.02865329512893983,42
POL,F,WLF,0,1,0,14,0.0,0.07142857142857142,0.0,1
BDI,F,SWM,0,0,0,5,0.0,0.0,0.0,0
CRO,M,HBL,7,0,28,75,0.09333333333333334,0.0,0.37333333333333335,35
NAM,M,SHO,0,0,0,5,0.0,0.0,0.0,0
BLR,F,TEN,0,0,0,2,0.0,0.0,0.0,0
TOG,F,ROW,0,0,0,2,0.0,0.0,0.0,0
KAZ,M,CSL,0,0,0,54,0.0,0.0,0.0,0
USA,F,TEN,1,0,0,1,1.0,0.0,0.0,1
SWE,F,SHO,0,0,1,26,0.0,0.0,0.038461538461538464,1
KAZ,M,ROW,0,0,0,4,0.0,0.0,0.0,0
TUN,M,WRF,0,0,0,29,0.0,0.0,0.0,0
LUX,M,SWM,0,0,0,38,0.0,0.0,0.0,0
LAT,F,SHO,0,0,0,2,0.0,0.0,0.0,0
TCH,M,TEN,3,0,1,16,0.1875,0.0,0.0625,4
BRA,F,FBL,0,14,0,124,0.0,0.11290322580645161,0.0,14
NED,F,FEN,0,0,0,19,0.0,0.0,0.0,0
TPE,M,ROW,0,0,0,3,0.0,0.0,0.0,0
AUS,F,EVE,0,0,0,1,0.0,0.0,0.0,0
ESP,F,JUD,1,0,2,38,0.02631578947368421,0.0,0.05263157894736842,3
DEN,F,JUD,0,0,0,1,0.0,0.0,0.0,0
SVK,F,GTR,0,0,0,1,0.0,0.0,0.0,0
ROC,M,CRD,0,0,0,4,0.0,0.0,0.0,0
FRA,F,BMX,0,0,0,2,0.0,0.0,0.0,0
FRA,M,CQT,2,2,4,13,0.15384615384615385,0.15384615384615385,0.3076923076923077,8
KSA,M,CTR,0,0,0,14,0.0,0.0,0.0,0
ZAM,F,ATH,0,0,0,15,0.0,0.0,0.0,0
SMR,F,SWM,0,0,0,8,0.0,0.0,0.0,0
INA,M,BOX,0,0,0,21,0.0,0.0,0.0,0
BLR,M,GAR,4,0,0,150,0.02666666666666667,0.0,0.0,4
SGP,M,SWM,0,0,0,98,0.0,0.0,0.0,0
NED,F,VVO,0,0,0,35,0.0,0.0,0.0,0
GUY,M,CTR,0,0,0,16,0.0,0.0,0.0,0
PUR,F,WLF,0,0,0,4,0.0,0.0,0.0,0
GER,F,VBV,0,0,0,10,0.0,0.0,0.0,0
JAM,M,SWM,0,0,0,24,0.0,0.0,0.0,0
ARG,F,MPN,0,0,0,1,0.0,0.0,0.0,0
SAM,M,JUD,0,0,0,4,0.0,0.0,0.0,0
BDI,F,JUD,0,0,0,2,0.0,0.0,0.0,0
SVK,M,TTE,0,0,0,3,0.0,0.0,0.0,0
NOR,M,FEN,0,1,0,98,0.0,0.01020408163265306,0.0,1
CHN,F,JUD,7,3,7,52,0.1346153846153846,0.057692307692307696,0.1346153846153846,17
AHO,M,SAL,0,1,0,5,0.0,0.2,0.0,1
ITA,M,SAL,0,0,0,3,0.0,0.0,0.0,0
DEN,M,SAL,0,0,0,3,0.0,0.0,0.0,0
GBR,M,ARC,3,1,1,71,0.04225352112676056,0.014084507042253521,0.014084507042253521,5
ISL,M,SAL,0,0,0,6,0.0,0.0,0.0,0
CAN,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ISR,M,BOX,0,0,0,5,0.0,0.0,0.0,0
MEX,M,BSB,0,0,0,24,0.0,0.0,0.0,0
MAR,M,GAR,0,0,0,44,0.0,0.0,0.0,0
NGR,M,BKB,0,0,0,35,0.0,0.0,0.0,0
NGR,F,BKB,0,0,0,24,0.0,0.0,0.0,0
LUX,M,ART,0,1,1,41,0.0,0.024390243902439025,0.024390243902439025,2
COL,M,SKB,0,0,0,1,0.0,0.0,0.0,0
LUX,M,CTR,0,0,0,68,0.0,0.0,0.0,0
CRO,M,WPO,0,20,5,90,0.0,0.2222222222222222,0.05555555555555555,25
URU,M,FEN,0,0,0,45,0.0,0.0,0.0,0
ITA,F,SWM,1,2,0,307,0.003257328990228013,0.006514657980456026,0.0,3
CUB,F,DIV,0,0,0,7,0.0,0.0,0.0,0
NOR,M,SAL,0,2,0,2,0.0,1.0,0.0,2
ISL,M,SHO,0,0,0,5,0.0,0.0,0.0,0
NZL,F,EJP,0,0,0,2,0.0,0.0,0.0,0
FRA,F,CTR,0,1,3,92,0.0,0.010869565217391304,0.03260869565217391,4
NZL,F,BDM,0,0,0,8,0.0,0.0,0.0,0
KEN,M,WLF,0,0,0,8,0.0,0.0,0.0,0
UKR,F,SWM,0,1,2,89,0.0,0.011235955056179775,0.02247191011235955,3
CHI,F,TKW,0,0,0,1,0.0,0.0,0.0,0
GBR,M,TTE,0,0,0,2,0.0,0.0,0.0,0
MLT,M,WLF,0,0,0,1,0.0,0.0,0.0,0
ETH,M,TKW,0,0,0,1,0.0,0.0,0.0,0
AHO,M,SHO,0,0,0,6,0.0,0.0,0.0,0
LBA,M,JUD,0,0,0,8,0.0,0.0,0.0,0
AUT,F,CLB,0,0,0,1,0.0,0.0,0.0,0
GUY,M,SWM,0,0,0,5,0.0,0.0,0.0,0
EGY,M,WRF,2,1,1,109,0.01834862385321101,0.009174311926605505,0.009174311926605505,4
CHN,M,GTR,2,0,1,9,0.2222222222222222,0.0,0.1111111111111111,3
FRA,F,TTE,0,0,0,17,0.0,0.0,0.0,0
JAM,M,CTR,0,0,0,35,0.0,0.0,0.0,0
COM,M,WLF,0,0,0,1,0.0,0.0,0.0,0
HUN,M,FBL,15,13,44,132,0.11363636363636363,0.09848484848484848,0.3333333333333333,72
FRG,M,HBL,0,15,0,45,0.0,0.3333333333333333,0.0,15
POL,M,CSL,0,0,0,2,0.0,0.0,0.0,0
ITA,F,DIV,0,0,0,34,0.0,0.0,0.0,0
KOR,F,ROW,0,0,0,29,0.0,0.0,0.0,0
AUT,M,VBV,0,0,0,6,0.0,0.0,0.0,0
KSA,M,SWM,0,0,0,10,0.0,0.0,0.0,0
CUB,F,SWM,0,0,0,10,0.0,0.0,0.0,0
HKG,M,JUD,0,0,0,14,0.0,0.0,0.0,0
JPN,M,VVO,9,9,4,104,0.08653846153846154,0.08653846153846154,0.038461538461538464,22
ANT,F,SAL,0,0,0,3,0.0,0.0,0.0,0
NEP,F,JUD,0,0,0,3,0.0,0.0,0.0,0
UKR,F,DIV,1,0,0,33,0.030303030303030304,0.0,0.0,1
GER,M,SAL,0,0,0,3,0.0,0.0,0.0,0
USA,M,ROW,6,0,0,6,1.0,0.0,0.0,6
GER,M,EVE,22,15,34,222,0.0990990990990991,0.06756756756756757,0.15315315315315314,71
IRL,M,WPO,0,0,0,14,0.0,0.0,0.0,0
UZB,F,CRD,0,0,0,1,0.0,0.0,0.0,0
SLO,F,OWS,0,0,0,1,0.0,0.0,0.0,0
FRA,M,TTE,1,0,0,6,0.16666666666666666,0.0,0.0,1
CIV,F,TKW,1,0,0,2,0.5,0.0,0.0,1
AUS,M,BOX,3,1,0,126,0.023809523809523808,0.007936507936507936,0.0,4
IRL,M,SAL,0,0,0,3,0.0,0.0,0.0,0
NGR,M,TKW,0,0,0,6,0.0,0.0,0.0,0
CUB,M,BDM,0,0,0,1,0.0,0.0,0.0,0
JPN,M,SAL,2,0,0,77,0.025974025974025976,0.0,0.0,2
CAN,M,SAL,0,0,0,3,0.0,0.0,0.0,0
DOM,F,BOX,0,0,0,2,0.0,0.0,0.0,0
RUS,F,EVE,0,1,1,21,0.0,0.047619047619047616,0.047619047619047616,2
USA,M,ROW,0,0,16,18,0.0,0.0,0.8888888888888888,16
IRL,M,TRI,0,0,0,3,0.0,0.0,0.0,0
TCH,M,CSL,0,0,0,4,0.0,0.0,0.0,0
JOR,M,TRI,0,0,0,1,0.0,0.0,0.0,0
BEL,F,MTB,0,0,0,1,0.0,0.0,0.0,0
IOA,F,FEN,0,0,0,1,0.0,0.0,0.0,0
BER,F,ATH,0,0,0,15,0.0,0.0,0.0,0
GHA,M,ATH,0,0,0,148,0.0,0.0,0.0,0
WIF,M,WLF,0,0,0,1,0.0,0.0,0.0,0
USA,M,TKW,1,1,1,9,0.1111111111111111,0.1111111111111111,0.1111111111111111,3
SUI,F,SAL,0,1,1,3,0.0,0.3333333333333333,0.3333333333333333,2
ECU,M,BMX,0,0,0,1,0.0,0.0,0.0,0
JPN,F,TEN,0,0,0,2,0.0,0.0,0.0,0
BAH,M,SAL,0,0,0,4,0.0,0.0,0.0,0
NED,M,SAL,0,0,0,4,0.0,0.0,0.0,0
VAN,F,ATH,0,0,0,10,0.0,0.0,0.0,0
NZL,F,BKB,0,0,0,36,0.0,0.0,0.0,0
HKG,F,GAR,0,0,0,5,0.0,0.0,0.0,0
EGY,M,BOX,2,1,0,83,0.024096385542168676,0.012048192771084338,0.0,3
USA,M,BKB,24,12,170,234,0.10256410256410256,0.05128205128205128,0.7264957264957265,206
GRE,M,BDM,0,0,0,2,0.0,0.0,0.0,0
GER,M,ROW,9,0,0,9,1.0,0.0,0.0,9
POR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
KAZ,M,WLF,3,1,2,29,0.10344827586206896,0.034482758620689655,0.06896551724137931,6
GRE,F,WPO,0,13,0,26,0.0,0.5,0.0,13
MYA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
KAZ,M,DIV,0,0,0,5,0.0,0.0,0.0,0
BLR,M,ARC,0,0,0,3,0.0,0.0,0.0,0
NGR,F,BDM,0,0,0,4,0.0,0.0,0.0,0
GEO,M,ATH,0,0,0,14,0.0,0.0,0.0,0
CHA,M,BOX,0,0,0,1,0.0,0.0,0.0,0
TPE,M,DIV,0,0,0,3,0.0,0.0,0.0,0
TPE,M,WLF,1,0,0,50,0.02,0.0,0.0,1
BEL,M,TTE,0,0,0,13,0.0,0.0,0.0,0
BEL,M,FEN,11,5,4,326,0.03374233128834356,0.015337423312883436,0.012269938650306749,20
AUS,M,WRF,2,0,0,100,0.02,0.0,0.0,2
ESA,M,FBL,0,0,0,18,0.0,0.0,0.0,0
IND,M,SAL,0,0,0,15,0.0,0.0,0.0,0
KOS,M,ATH,0,0,0,2,0.0,0.0,0.0,0
IOA,F,GRY,0,0,0,2,0.0,0.0,0.0,0
ROC,F,CRD,0,0,0,1,0.0,0.0,0.0,0
MON,M,SAL,0,0,0,8,0.0,0.0,0.0,0
GBR,M,GAR,21,1,0,750,0.028,0.0013333333333333333,0.0,22
ESP,F,TEN,0,1,0,42,0.0,0.023809523809523808,0.0,1
USA,M,SAL,0,0,9,10,0.0,0.0,0.9,9
EUN,M,EVE,0,0,0,9,0.0,0.0,0.0,0
AND,F,JUD,0,0,0,1,0.0,0.0,0.0,0
RSA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ZAM,M,BDM,0,0,0,1,0.0,0.0,0.0,0
JPN,F,BOX,1,0,1,2,0.5,0.0,0.5,2
MYA,M,SHO,0,0,0,7,0.0,0.0,0.0,0
POL,M,BDM,0,0,0,18,0.0,0.0,0.0,0
HUN,F,OWS,0,0,0,1,0.0,0.0,0.0,0
ESP,F,RU7,0,0,0,12,0.0,0.0,0.0,0
TUN,M,BOX,2,0,0,45,0.044444444444444446,0.0,0.0,2
ESP,M,CSP,0,4,0,12,0.0,0.3333333333333333,0.0,4
IND,M,SHO,0,2,0,91,0.0,0.02197802197802198,0.0,2
ROU,F,ROW,28,21,21,228,0.12280701754385964,0.09210526315789473,0.09210526315789473,70
RSA,M,BSB,0,0,0,24,0.0,0.0,0.0,0
NZL,M,GTR,0,0,0,2,0.0,0.0,0.0,0
MON,M,SHO,0,0,0,45,0.0,0.0,0.0,0
PER,F,SRF,0,0,0,2,0.0,0.0,0.0,0
BAH,M,SAL,0,0,0,3,0.0,0.0,0.0,0
SUI,M,SAL,0,0,0,2,0.0,0.0,0.0,0
CAN,F,FEN,0,0,0,73,0.0,0.0,0.0,0
ARG,F,ATH,0,1,0,65,0.0,0.015384615384615385,0.0,1
COL,F,SAL,0,0,0,1,0.0,0.0,0.0,0
SEN,M,FBL,0,0,0,17,0.0,0.0,0.0,0
CHN,F,RU7,0,0,0,13,0.0,0.0,0.0,0
MEX,M,SAL,0,0,0,2,0.0,0.0,0.0,0
CAN,F,VVO,0,0,0,36,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
ISL,F,GAR,0,0,0,4,0.0,0.0,0.0,0
EST,M,ARC,0,0,0,2,0.0,0.0,0.0,0
AZE,M,BDM,0,0,0,1,0.0,0.0,0.0,0
JPN,M,SAL,0,0,0,2,0.0,0.0,0.0,0
SRB,M,JUD,0,0,0,4,0.0,0.0,0.0,0
FRA,M,ROW,3,0,0,3,1.0,0.0,0.0,3
CAN,F,GRY,0,0,1,15,0.0,0.0,0.06666666666666667,1
GER,M,FBL,19,17,0,129,0.14728682170542637,0.13178294573643412,0.0,36
INA,M,WRF,0,0,0,2,0.0,0.0,0.0,0
CHN,F,TEN,0,0,0,30,0.0,0.0,0.0,0
JPN,M,SHO,1,0,0,154,0.006493506493506494,0.0,0.0,1
USA,M,ROW,0,0,4,4,0.0,0.0,1.0,4
AUT,M,TKW,0,0,0,2,0.0,0.0,0.0,0
TGA,F,WLF,0,0,0,1,0.0,0.0,0.0,0
KUW,M,FBL,0,0,0,51,0.0,0.0,0.0,0
BUL,M,TEN,0,0,0,2,0.0,0.0,0.0,0
TUR,M,KTE,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0,3
FRA,M,SAL,0,0,0,8,0.0,0.0,0.0,0
HUN,M,EVE,1,0,0,83,0.012048192771084338,0.0,0.0,1
GBR,M,SAL,1,0,0,1,1.0,0.0,0.0,1
KEN,M,ROW,0,0,0,2,0.0,0.0,0.0,0
PAR,F,ROW,0,0,0,4,0.0,0.0,0.0,0
NOR,M,SAL,0,5,0,5,0.0,1.0,0.0,5
EUN,F,GAR,2,1,8,36,0.05555555555555555,0.027777777777777776,0.2222222222222222,11
DEN,F,TEN,0,1,0,13,0.0,0.07692307692307693,0.0,1
ISR,M,WRF,0,0,0,16,0.0,0.0,0.0,0
CHN,F,WPO,0,0,0,52,0.0,0.0,0.0,0
CYP,M,WRF,0,0,0,2,0.0,0.0,0.0,0
ESA,M,SHO,0,0,0,16,0.0,0.0,0.0,0
CHN,F,TTE,0,2,5,8,0.0,0.25,0.625,7
BOT,M,ATH,4,1,0,77,0.05194805194805195,0.012987012987012988,0.0,5
JOR,F,ARC,0,0,0,1,0.0,0.0,0.0,0
TCH,M,ATH,0,6,2,300,0.0,0.02,0.006666666666666667,8
USA,M,ATH,0,0,5,5,0.0,0.0,1.0,5
HKG,M,ROW,0,0,0,16,0.0,0.0,0.0,0
ESP,M,MPN,0,0,0,31,0.0,0.0,0.0,0
MRI,F,SAL,0,0,0,1,0.0,0.0,0.0,0
NZL,M,ARC,0,0,0,6,0.0,0.0,0.0,0
HKG,M,CSL,0,0,0,24,0.0,0.0,0.0,0
DEN,M,SWM,1,1,0,133,0.007518796992481203,0.007518796992481203,0.0,2
MAL,M,WLF,0,0,0,5,0.0,0.0,0.0,0
NED,M,MPN,0,0,0,18,0.0,0.0,0.0,0
USA,M,SAL,0,0,2,2,0.0,0.0,1.0,2
POR,F,CTR,0,0,0,2,0.0,0.0,0.0,0
MKD,M,WRF,0,0,0,1,0.0,0.0,0.0,0
PAR,F,SHO,0,0,0,1,0.0,0.0,0.0,0
TKM,F,SWM,0,0,0,5,0.0,0.0,0.0,0
NZL,F,WLF,0,0,0,5,0.0,0.0,0.0,0
TCH,F,GAR,7,18,7,381,0.01837270341207349,0.047244094488188976,0.01837270341207349,32
FRA,M,PBT,0,0,1,1,0.0,0.0,1.0,1
IND,F,FEN,0,0,0,1,0.0,0.0,0.0,0
SWE,M,BKB,0,0,0,12,0.0,0.0,0.0,0
VIN,M,SWM,0,0,0,5,0.0,0.0,0.0,0
SWE,M,TKW,0,0,0,3,0.0,0.0,0.0,0
PUR,M,CTR,0,0,0,5,0.0,0.0,0.0,0
CGO,M,SWM,0,0,0,7,0.0,0.0,0.0,0
POR,F,TTE,0,0,0,5,0.0,0.0,0.0,0
ANG,M,BKB,0,0,0,59,0.0,0.0,0.0,0
BEL,M,SAL,5,0,0,10,0.5,0.0,0.0,5
DEN,M,EVE,1,0,0,1,1.0,0.0,0.0,1
ESP,F,WPO,0,25,0,38,0.0,0.6578947368421053,0.0,25
CZE,F,BKB,0,0,0,36,0.0,0.0,0.0,0
SUR,F,ATH,0,0,0,12,0.0,0.0,0.0,0
SEN,M,SAL,0,0,0,1,0.0,0.0,0.0,0
ROU,F,SHO,0,0,0,9,0.0,0.0,0.0,0
GER,M,SAL,6,2,1,79,0.0759493670886076,0.02531645569620253,0.012658227848101266,9
NED,F,MTB,0,0,0,2,0.0,0.0,0.0,0
CHN,M,GAR,13,25,24,399,0.03258145363408521,0.06265664160401002,0.06015037593984962,62
LBA,M,ROW,0,0,0,2,0.0,0.0,0.0,0
BAN,M,SWM,0,0,0,10,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
LTU,F,JUD,0,0,0,2,0.0,0.0,0.0,0
PAN,F,SHO,0,0,0,1,0.0,0.0,0.0,0
DEN,M,ART,4,2,0,86,0.046511627906976744,0.023255813953488372,0.0,6
DEN,M,CTR,11,16,12,321,0.03426791277258567,0.04984423676012461,0.037383177570093455,39
PAN,M,SWM,0,0,0,25,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
BOL,F,GAR,0,0,0,5,0.0,0.0,0.0,0
BRA,F,TRI,0,0,0,11,0.0,0.0,0.0,0
COL,F,SWA,0,0,0,4,0.0,0.0,0.0,0
GRE,F,TEN,1,1,1,23,0.043478260869565216,0.043478260869565216,0.043478260869565216,3
GRE,M,OWS,0,0,0,1,0.0,0.0,0.0,0
MON,M,SAL,0,0,0,2,0.0,0.0,0.0,0
LUX,F,TRI,0,0,0,3,0.0,0.0,0.0,0
KUW,M,SHO,1,0,0,26,0.038461538461538464,0.0,0.0,1
VEN,F,VVO,0,0,0,11,0.0,0.0,0.0,0
PER,F,GAR,0,0,0,9,0.0,0.0,0.0,0
FRA,M,SAL,1,0,1,2,0.5,0.0,0.5,2
USA,M,ROW,0,4,0,4,0.0,1.0,0.0,4
SUI,F,CRD,0,1,0,2,0.0,0.5,0.0,1
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ISR,F,CTR,0,0,0,1,0.0,0.0,0.0,0
JPN,M,FBL,6,0,0,175,0.03428571428571429,0.0,0.0,6
GER,M,SHO,9,4,6,191,0.04712041884816754,0.020942408376963352,0.031413612565445025,19
SAM,M,CSL,0,0,0,4,0.0,0.0,0.0,0
UKR,M,TRI,0,0,0,8,0.0,0.0,0.0,0
HUN,M,VVO,0,0,0,11,0.0,0.0,0.0,0
CAN,F,HBL,0,0,0,14,0.0,0.0,0.0,0
FIN,M,ARC,1,1,1,33,0.030303030303030304,0.030303030303030304,0.030303030303030304,3
SEN,M,SHO,0,0,0,2,0.0,0.0,0.0,0
IRL,F,GAR,0,0,0,9,0.0,0.0,0.0,0
RUS,F,WRF,2,1,1,22,0.09090909090909091,0.045454545454545456,0.045454545454545456,4
ISR,F,TTE,0,0,0,1,0.0,0.0,0.0,0
POR,M,TKW,0,0,0,3,0.0,0.0,0.0,0
KAZ,M,JUD,0,1,0,38,0.0,0.02631578947368421,0.0,1
EUN,M,VVO,0,0,0,12,0.0,0.0,0.0,0
ESA,M,SAL,0,0,0,5,0.0,0.0,0.0,0
IND,M,FBL,0,0,0,51,0.0,0.0,0.0,0
QAT,M,BOX,0,0,0,2,0.0,0.0,0.0,0
ECU,F,OWS,0,0,0,1,0.0,0.0,0.0,0
SWE,M,SAL,0,0,0,3,0.0,0.0,0.0,0
PUR,M,SWM,0,0,0,127,0.0,0.0,0.0,0
TUN,F,BOX,0,0,0,4,0.0,0.0,0.0,0
VEN,F,FEN,0,0,0,19,0.0,0.0,0.0,0
BLR,M,GTR,0,0,2,8,0.0,0.0,0.25,2
LAT,M,BMX,0,0,0,1,0.0,0.0,0.0,0
SUI,F,EVE,1,3,0,59,0.01694915254237288,0.05084745762711865,0.0,4
AHO,M,EVE,0,0,0,2,0.0,0.0,0.0,0
EGY,F,GAR,0,0,0,24,0.0,0.0,0.0,0
ITA,M,TRI,0,0,0,11,0.0,0.0,0.0,0
TPE,M,JUD,0,1,0,28,0.0,0.03571428571428571,0.0,1
CAN,F,VBV,0,0,0,2,0.0,0.0,0.0,0
MYA,M,FBL,0,0,0,13,0.0,0.0,0.0,0
HAI,F,TKW,0,0,0,2,0.0,0.0,0.0,0
SRB,M,ROW,0,0,0,14,0.0,0.0,0.0,0
BRA,F,ARC,0,0,0,9,0.0,0.0,0.0,0
VEN,M,BMF,0,1,0,1,0.0,1.0,0.0,1
SRB,M,CSL,0,0,0,16,0.0,0.0,0.0,0
NAM,M,CRD,0,0,0,1,0.0,0.0,0.0,0
ITA,M,WPO,24,15,24,240,0.1,0.0625,0.1,63
FRA,M,ROW,0,0,0,4,0.0,0.0,0.0,0
KOR,F,SHO,1,3,2,84,0.011904761904761904,0.03571428571428571,0.023809523809523808,6
NZL,M,GAR,0,0,0,28,0.0,0.0,0.0,0
IRI,M,BKB,0,0,0,37,0.0,0.0,0.0,0
PRK,M,ATH,0,0,0,21,0.0,0.0,0.0,0
ARU,F,TKW,0,0,0,1,0.0,0.0,0.0,0
EUN,M,SAL,0,0,0,12,0.0,0.0,0.0,0
LUX,F,ARC,0,0,0,4,0.0,0.0,0.0,0
FRA,F,CLB,0,0,0,2,0.0,0.0,0.0,0
AUT,F,TTE,0,0,0,25,0.0,0.0,0.0,0
TPE,F,CTR,0,0,0,8,0.0,0.0,0.0,0
PUR,F,BKB,0,0,0,12,0.0,0.0,0.0,0
NED,F,HBL,0,0,0,29,0.0,0.0,0.0,0
MLT,M,JUD,0,0,0,3,0.0,0.0,0.0,0
BEL,F,GRY,0,0,0,4,0.0,0.0,0.0,0
NCA,M,BSB,0,0,0,20,0.0,0.0,0.0,0
OMA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
AUT,M,TTE,0,0,0,2,0.0,0.0,0.0,0
LBA,M,WLF,0,0,0,7,0.0,0.0,0.0,0
GRE,F,JUD,0,0,0,10,0.0,0.0,0.0,0
MGL,F,ARC,0,0,0,17,0.0,0.0,0.0,0
USA,M,SAL,0,0,3,3,0.0,0.0,1.0,3
KEN,M,JUD,0,0,0,8,0.0,0.0,0.0,0
BAN,F,ATH,0,0,0,4,0.0,0.0,0.0,0
FIN,M,SAL,0,0,0,3,0.0,0.0,0.0,0
MRI,F,VBV,0,0,0,2,0.0,0.0,0.0,0
HKG,M,DIV,0,0,0,7,0.0,0.0,0.0,0
BEL,F,FEN,0,0,0,18,0.0,0.0,0.0,0
TPE,M,TTE,0,0,0,2,0.0,0.0,0.0,0
MON,F,TTE,0,0,0,1,0.0,0.0,0.0,0
VIE,F,ARC,0,0,0,2,0.0,0.0,0.0,0
UKR,M,WPO,0,0,0,13,0.0,0.0,0.0,0
COM,M,JUD,0,0,0,1,0.0,0.0,0.0,0
KAZ,F,GAR,0,0,0,14,0.0,0.0,0.0,0
IRI,M,TKW,2,1,0,13,0.15384615384615385,0.07692307692307693,0.0,3
DEN,M,MTB,0,0,0,1,0.0,0.0,0.0,0
JPN,F,GTR,0,0,0,7,0.0,0.0,0.0,0
GEO,M,TEN,0,0,0,2,0.0,0.0,0.0,0
TGA,M,TKW,0,0,0,2,0.0,0.0,0.0,0
GBR,M,RQT,0,2,0,2,0.0,1.0,0.0,2
CHI,F,CSP,0,0,0,3,0.0,0.0,0.0,0
HUN,M,SAL,2,0,0,58,0.034482758620689655,0.0,0.0,2
SCG,M,SWM,0,0,0,19,0.0,0.0,0.0,0
CHN,M,ARC,3,0,0,54,0.05555555555555555,0.0,0.0,3
TPE,F,TTE,1,1,0,28,0.03571428571428571,0.03571428571428571,0.0,2
