Country Code,Gender,Event,bronze,silver,gold,total athletes,prob_bronze,prob_silver,prob_gold,raw medals
SUI,F,EDR,0,0,0,1,0.0,0.0,0.0,0
GRE,M,WRF,5,1,1,138,0.036231884057971016,0.007246376811594203,0.007246376811594203,7
CPV,M,ATH,0,0,0,8,0.0,0.0,0.0,0
NCA,M,TKW,0,0,0,1,0.0,0.0,0.0,0
ARM,M,WLF,2,1,0,32,0.0625,0.03125,0.0,3
SVK,F,WLF,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,3,0.0,0.0,0.0,0
NED,F,DIV,0,0,0,24,0.0,0.0,0.0,0
KUW,F,ATH,0,0,0,2,0.0,0.0,0.0,0
CPV,F,ATH,0,0,0,4,0.0,0.0,0.0,0
ARM,M,DIV,0,0,0,2,0.0,0.0,0.0,0
KGZ,F,WLF,0,0,0,1,0.0,0.0,0.0,0
JOR,M,EJP,0,0,0,1,0.0,0.0,0.0,0
UKR,M,CSL,1,0,2,35,0.02857142857142857,0.0,0.05714285714285714,3
ERI,M,CTR,0,0,0,2,0.0,0.0,0.0,0
GRE,F,VBV,0,0,0,4,0.0,0.0,0.0,0
GBR,M,FSK,0,0,0,2,0.0,0.0,0.0,0
UKR,M,ROW,2,0,0,49,0.04081632653061224,0.0,0.0,2
LUX,M,FEN,0,0,0,52,0.0,0.0,0.0,0
VEN,M,EVE,0,0,0,10,0.0,0.0,0.0,0
AUS,M,BDM,0,0,0,21,0.0,0.0,0.0,0
URU,M,CTR,0,1,0,103,0.0,0.009708737864077669,0.0,1
URU,M,ART,0,0,0,7,0.0,0.0,0.0,0
NED,M,EVE,1,5,7,179,0.00558659217877095,0.027932960893854747,0.03910614525139665,13
USA,M,ROW,0,0,0,2,0.0,0.0,0.0,0
IRL,M,EJP,0,0,0,7,0.0,0.0,0.0,0
AUS,F,VBV,0,0,0,10,0.0,0.0,0.0,0
PAR,M,SHO,0,0,0,9,0.0,0.0,0.0,0
ISR,F,SHO,0,0,0,2,0.0,0.0,0.0,0
BEL,M,MTB,0,0,0,1,0.0,0.0,0.0,0
CUB,M,BOX,4,2,14,133,0.03007518796992481,0.015037593984962405,0.10526315789473684,20
LIB,M,JUD,0,0,0,18,0.0,0.0,0.0,0
JPN,F,BKB,0,5,0,60,0.0,0.08333333333333333,0.0,5
NOR,M,SAL,0,0,0,7,0.0,0.0,0.0,0
AUS,F,RU7,0,0,0,25,0.0,0.0,0.0,0
SVK,M,SWM,0,0,0,13,0.0,0.0,0.0,0
ITA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
SOL,M,JUD,0,0,0,1,0.0,0.0,0.0,0
DEN,M,TOW,0,0,0,6,0.0,0.0,0.0,0
TUN,F,WLF,0,0,0,6,0.0,0.0,0.0,0
NOR,M,SWM,0,1,0,76,0.0,0.013157894736842105,0.0,1
SWE,M,SAL,0,0,0,3,0.0,0.0,0.0,0
AUS,F,TEN,1,0,0,37,0.02702702702702703,0.0,0.0,1
MAD,F,SWM,0,0,0,13,0.0,0.0,0.0,0
KOS,F,JUD,0,0,1,6,0.0,0.0,0.16666666666666666,1
NED,F,SWM,9,18,13,445,0.020224719101123594,0.04044943820224719,0.029213483146067417,40
KSA,F,FEN,0,0,0,1,0.0,0.0,0.0,0
BOL,M,JUD,0,0,0,6,0.0,0.0,0.0,0
UGA,M,HOC,0,0,0,17,0.0,0.0,0.0,0
GER,M,SAL,0,0,0,12,0.0,0.0,0.0,0
SGP,M,FEN,0,0,0,4,0.0,0.0,0.0,0
ITA,M,ROW,19,22,11,485,0.03917525773195876,0.04536082474226804,0.02268041237113402,52
HUN,M,CSP,0,0,0,16,0.0,0.0,0.0,0
ARG,F,WRF,0,0,0,2,0.0,0.0,0.0,0
SGP,M,TTE,0,0,0,13,0.0,0.0,0.0,0
MGL,M,WRF,2,4,0,100,0.02,0.04,0.0,6
ITA,M,CSL,4,5,6,151,0.026490066225165563,0.033112582781456956,0.039735099337748346,15
LAO,M,ATH,0,0,0,19,0.0,0.0,0.0,0
JAM,M,TTE,0,0,0,6,0.0,0.0,0.0,0
SRB,M,WPO,7,0,9,52,0.1346153846153846,0.0,0.17307692307692307,16
POR,M,HBL,0,0,0,15,0.0,0.0,0.0,0
AUS,F,WPO,10,0,0,78,0.1282051282051282,0.0,0.0,10
UAE,F,TKW,0,0,0,1,0.0,0.0,0.0,0
IRL,M,CSL,0,0,0,45,0.0,0.0,0.0,0
ARM,M,JUD,0,0,0,9,0.0,0.0,0.0,0
PRK,F,VVO,0,0,0,11,0.0,0.0,0.0,0
USA,M,HBL,0,0,0,86,0.0,0.0,0.0,0
IRL,M,ROW,0,0,1,65,0.0,0.0,0.015384615384615385,1
MRI,F,BDM,0,0,0,1,0.0,0.0,0.0,0
GBR,M,SAL,0,0,0,5,0.0,0.0,0.0,0
LIE,M,JUD,0,0,0,14,0.0,0.0,0.0,0
EUN,M,MPN,0,0,0,6,0.0,0.0,0.0,0
PRK,F,GRY,0,0,0,2,0.0,0.0,0.0,0
UKR,M,EJP,0,0,0,1,0.0,0.0,0.0,0
AUS,M,SKB,0,0,0,3,0.0,0.0,0.0,0
ANG,F,JUD,0,0,0,4,0.0,0.0,0.0,0
GAM,M,SWM,0,0,0,1,0.0,0.0,0.0,0
DOM,F,WLF,0,0,0,10,0.0,0.0,0.0,0
ZIM,F,TEN,0,0,0,6,0.0,0.0,0.0,0
TJK,M,TKW,0,0,0,2,0.0,0.0,0.0,0
MAS,M,ATH,0,0,0,56,0.0,0.0,0.0,0
KIR,F,ATH,0,0,0,3,0.0,0.0,0.0,0
CGO,F,ATH,0,0,0,12,0.0,0.0,0.0,0
USA,F,EVE,0,0,0,1,0.0,0.0,0.0,0
GBR,F,OWS,0,0,0,1,0.0,0.0,0.0,0
KOR,M,ARC,1,1,6,58,0.017241379310344827,0.017241379310344827,0.10344827586206896,8
ITA,M,EJP,0,0,0,1,0.0,0.0,0.0,0
TUV,M,WLF,0,0,0,2,0.0,0.0,0.0,0
RUS,F,TEN,0,0,2,8,0.0,0.0,0.25,2
ISV,M,SHO,0,0,0,23,0.0,0.0,0.0,0
SAA,M,FEN,0,0,0,15,0.0,0.0,0.0,0
UKR,F,HBL,0,0,0,15,0.0,0.0,0.0,0
LIB,M,WLF,0,1,0,13,0.0,0.07692307692307693,0.0,1
SRB,F,CSP,0,0,0,2,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ROU,M,SWM,1,0,0,77,0.012987012987012988,0.0,0.0,1
SOL,M,WLF,0,0,0,4,0.0,0.0,0.0,0
BDI,M,SWM,0,0,0,4,0.0,0.0,0.0,0
MTN,M,ATH,0,0,0,18,0.0,0.0,0.0,0
COL,M,BOX,0,0,0,50,0.0,0.0,0.0,0
CRO,M,CSL,0,0,0,27,0.0,0.0,0.0,0
GER,F,TEN,0,1,0,23,0.0,0.043478260869565216,0.0,1
GUI,F,SWM,0,0,0,5,0.0,0.0,0.0,0
CRO,M,ROW,4,3,2,49,0.08163265306122448,0.061224489795918366,0.04081632653061224,9
BEN,M,ATH,0,0,0,32,0.0,0.0,0.0,0
VNM,M,BOX,0,0,0,1,0.0,0.0,0.0,0
AUS,M,OWS,0,0,0,1,0.0,0.0,0.0,0
HKG,M,SAL,0,0,0,1,0.0,0.0,0.0,0
TUR,M,ATH,0,0,0,172,0.0,0.0,0.0,0
BOL,M,DIV,0,0,0,2,0.0,0.0,0.0,0
ROC,F,EDR,0,0,0,8,0.0,0.0,0.0,0
AFG,M,SHO,0,0,0,1,0.0,0.0,0.0,0
URU,F,WLF,0,0,0,1,0.0,0.0,0.0,0
POR,M,SAL,0,0,0,1,0.0,0.0,0.0,0
BOL,M,WLF,0,0,0,2,0.0,0.0,0.0,0
HUN,M,MPN,3,4,4,85,0.03529411764705882,0.047058823529411764,0.047058823529411764,11
SWE,M,SAL,0,0,0,5,0.0,0.0,0.0,0
RUS,F,ATH,24,20,21,649,0.03697996918335902,0.030816640986132512,0.032357473035439135,65
SUI,M,SAL,0,0,0,5,0.0,0.0,0.0,0
BRA,M,GTR,0,0,0,1,0.0,0.0,0.0,0
POL,F,TEN,0,0,0,4,0.0,0.0,0.0,0
USA,M,VBV,0,0,0,2,0.0,0.0,0.0,0
ISV,M,SAL,0,1,0,45,0.0,0.022222222222222223,0.0,1
SUD,F,ATH,0,0,0,8,0.0,0.0,0.0,0
NED,F,TTE,0,0,0,2,0.0,0.0,0.0,0
CHI,M,GAR,0,0,0,5,0.0,0.0,0.0,0
CZE,M,BKB,0,0,0,12,0.0,0.0,0.0,0
SUI,M,GAR,3,13,8,798,0.0037593984962406013,0.016290726817042606,0.010025062656641603,24
BER,F,EVE,0,0,0,8,0.0,0.0,0.0,0
TTO,M,BOX,0,0,0,6,0.0,0.0,0.0,0
SOM,F,BOX,0,0,0,1,0.0,0.0,0.0,0
COL,F,ARC,0,0,0,16,0.0,0.0,0.0,0
USA,F,TEN,1,0,3,49,0.02040816326530612,0.0,0.061224489795918366,4
IRQ,M,BKB,0,0,0,10,0.0,0.0,0.0,0
MEX,M,BKB,0,0,0,84,0.0,0.0,0.0,0
USA,M,ROW,0,0,0,2,0.0,0.0,0.0,0
USA,F,RU7,0,0,0,25,0.0,0.0,0.0,0
JPN,F,WLF,1,1,0,18,0.05555555555555555,0.05555555555555555,0.0,2
BEL,F,SWM,0,0,0,136,0.0,0.0,0.0,0
AUT,F,KTE,0,0,0,1,0.0,0.0,0.0,0
MDA,M,TEN,0,0,0,1,0.0,0.0,0.0,0
HAI,M,SHO,0,0,0,9,0.0,0.0,0.0,0
IRQ,M,TKW,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
MEX,M,TKW,0,0,0,10,0.0,0.0,0.0,0
PAR,M,FBL,0,1,0,34,0.0,0.029411764705882353,0.0,1
ESP,M,VVO,0,0,0,24,0.0,0.0,0.0,0
ROU,M,ART,0,0,0,3,0.0,0.0,0.0,0
ROU,M,CTR,0,0,0,35,0.0,0.0,0.0,0
NAM,M,ATH,0,2,0,18,0.0,0.1111111111111111,0.0,2
ARG,M,SAL,0,0,0,5,0.0,0.0,0.0,0
SCG,M,TTE,0,0,0,12,0.0,0.0,0.0,0
ARU,M,WLF,0,0,0,3,0.0,0.0,0.0,0
PNG,F,TKW,0,0,0,3,0.0,0.0,0.0,0
EGY,F,CSP,0,0,0,2,0.0,0.0,0.0,0
UZB,F,MPN,0,0,0,1,0.0,0.0,0.0,0
GBR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
FRA,M,ARC,2,5,0,127,0.015748031496062992,0.03937007874015748,0.0,7
TPE,F,KTE,0,0,0,1,0.0,0.0,0.0,0
ISR,M,OWS,0,0,0,1,0.0,0.0,0.0,0
BIH,M,TKW,0,0,0,2,0.0,0.0,0.0,0
CAN,M,GTR,0,0,0,5,0.0,0.0,0.0,0
AUT,M,HBL,0,0,0,22,0.0,0.0,0.0,0
FRA,F,TEN,0,0,0,6,0.0,0.0,0.0,0
NED,F,GLF,0,0,0,1,0.0,0.0,0.0,0
SUI,M,SAL,0,0,0,1,0.0,0.0,0.0,0
SVK,F,BKB,0,0,0,12,0.0,0.0,0.0,0
NGR,M,TTE,0,0,0,6,0.0,0.0,0.0,0
VEN,M,VVO,0,0,0,23,0.0,0.0,0.0,0
SUI,F,ART,0,0,0,5,0.0,0.0,0.0,0
VAN,M,JUD,0,0,0,3,0.0,0.0,0.0,0
KAZ,M,WPO,0,0,0,50,0.0,0.0,0.0,0
GEO,M,KTE,0,0,0,1,0.0,0.0,0.0,0
NED,M,VVO,0,8,6,70,0.0,0.11428571428571428,0.08571428571428572,14
GER,M,VBV,0,0,0,6,0.0,0.0,0.0,0
BEL,F,DIV,0,0,0,1,0.0,0.0,0.0,0
UKR,F,MTB,0,0,0,1,0.0,0.0,0.0,0
UZB,F,ATH,0,0,0,56,0.0,0.0,0.0,0
LIB,M,CSL,0,0,0,1,0.0,0.0,0.0,0
URS,M,SAL,0,0,0,2,0.0,0.0,0.0,0
USA,M,TEN,0,0,0,2,0.0,0.0,0.0,0
LAT,F,CTR,0,0,0,1,0.0,0.0,0.0,0
SVK,F,BDM,0,0,0,3,0.0,0.0,0.0,0
LIB,M,ROW,0,0,0,1,0.0,0.0,0.0,0
USA,M,ROQ,0,0,0,4,0.0,0.0,0.0,0
KAZ,M,TRI,0,0,0,5,0.0,0.0,0.0,0
TUN,M,OWS,0,0,0,1,0.0,0.0,0.0,0
MLT,M,WPO,0,0,0,18,0.0,0.0,0.0,0
USA,F,JUD,1,0,1,36,0.027777777777777776,0.0,0.027777777777777776,2
SWE,F,CTR,0,1,0,31,0.0,0.03225806451612903,0.0,1
RSA,M,TKW,0,0,0,1,0.0,0.0,0.0,0
SUI,M,TEN,0,0,0,2,0.0,0.0,0.0,0
VEN,F,SWM,0,0,0,53,0.0,0.0,0.0,0
ESP,M,SAL,1,3,9,142,0.007042253521126761,0.02112676056338028,0.06338028169014084,13
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
EUN,F,TTE,0,0,0,2,0.0,0.0,0.0,0
MKD,F,JUD,0,0,0,1,0.0,0.0,0.0,0
GBR,M,SHO,0,0,0,6,0.0,0.0,0.0,0
ROU,M,MTB,0,0,0,1,0.0,0.0,0.0,0
BRA,F,SWA,0,0,0,33,0.0,0.0,0.0,0
COL,F,TRI,0,0,0,2,0.0,0.0,0.0,0
NED,M,SAL,1,0,1,113,0.008849557522123894,0.0,0.008849557522123894,2
RSA,F,HOC,0,0,0,82,0.0,0.0,0.0,0
VEN,M,SAL,0,0,0,18,0.0,0.0,0.0,0
BOL,M,CSL,0,0,0,2,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
CRO,M,WLF,1,0,0,3,0.3333333333333333,0.0,0.0,1
KOR,M,GAR,1,2,0,441,0.0022675736961451248,0.0045351473922902496,0.0,3
ITA,M,JUD,1,1,1,54,0.018518518518518517,0.018518518518518517,0.018518518518518517,3
ITA,F,MTB,0,0,0,1,0.0,0.0,0.0,0
FRA,M,ATH,0,0,0,5,0.0,0.0,0.0,0
BEL,M,TEN,0,0,0,3,0.0,0.0,0.0,0
SWE,M,TTE,0,0,0,8,0.0,0.0,0.0,0
KAZ,F,CSP,0,0,0,5,0.0,0.0,0.0,0
IRL,M,WLF,0,0,0,3,0.0,0.0,0.0,0
BER,M,CTR,0,0,0,4,0.0,0.0,0.0,0
RUS,F,MPN,0,0,0,12,0.0,0.0,0.0,0
IRL,M,TEN,0,0,0,1,0.0,0.0,0.0,0
VEN,F,DIV,0,0,0,3,0.0,0.0,0.0,0
IRL,M,DIV,0,0,0,3,0.0,0.0,0.0,0
GRE,M,ROW,0,0,0,5,0.0,0.0,0.0,0
CHI,F,GAR,0,0,0,13,0.0,0.0,0.0,0
BAH,F,ATH,1,2,8,100,0.01,0.02,0.08,11
USA,M,EDR,0,0,0,3,0.0,0.0,0.0,0
UKR,M,JUD,2,0,0,32,0.0625,0.0,0.0,2
PUR,M,FEN,0,0,0,10,0.0,0.0,0.0,0
MYA,F,JUD,0,0,0,2,0.0,0.0,0.0,0
FIJ,M,JUD,0,0,0,12,0.0,0.0,0.0,0
YUG,M,TEN,0,0,0,5,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
SLE,F,ATH,0,0,0,27,0.0,0.0,0.0,0
SRI,F,ATH,0,1,0,24,0.0,0.041666666666666664,0.0,1
CAM,F,SWM,0,0,0,7,0.0,0.0,0.0,0
SWE,F,TTE,0,0,0,15,0.0,0.0,0.0,0
CAN,F,GLF,0,0,0,4,0.0,0.0,0.0,0
ANT,F,CSL,0,0,0,1,0.0,0.0,0.0,0
PUR,M,TTE,0,0,0,2,0.0,0.0,0.0,0
GER,M,MPN,0,0,0,45,0.0,0.0,0.0,0
JPN,M,CSP,0,0,0,6,0.0,0.0,0.0,0
USA,M,BSB,0,0,0,112,0.0,0.0,0.0,0
GRE,M,ROW,0,0,0,5,0.0,0.0,0.0,0
ZIM,F,JUD,0,0,0,1,0.0,0.0,0.0,0
RUS,M,TEN,0,0,0,41,0.0,0.0,0.0,0
IVB,M,SAL,0,0,0,10,0.0,0.0,0.0,0
AUT,M,EDR,0,0,0,4,0.0,0.0,0.0,0
FRG,M,BKB,0,0,0,24,0.0,0.0,0.0,0
COD,F,BOX,0,0,0,2,0.0,0.0,0.0,0
USA,M,TOW,0,0,0,5,0.0,0.0,0.0,0
PAK,F,ATH,0,0,0,7,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,3,0.0,0.0,0.0,0
CZE,F,VBV,0,0,0,4,0.0,0.0,0.0,0
DEN,M,FEN,0,1,0,205,0.0,0.004878048780487805,0.0,1
AUT,F,ROW,1,0,0,11,0.09090909090909091,0.0,0.0,1
SUI,M,ARC,0,0,0,7,0.0,0.0,0.0,0
CHI,M,ARC,0,0,0,2,0.0,0.0,0.0,0
GHA,F,SWM,0,0,0,2,0.0,0.0,0.0,0
TCH,M,TEN,0,0,0,4,0.0,0.0,0.0,0
KOR,F,CLB,0,0,0,1,0.0,0.0,0.0,0
CIV,M,SWM,0,0,0,5,0.0,0.0,0.0,0
MAS,M,GLF,0,0,0,3,0.0,0.0,0.0,0
PER,M,BKB,0,0,0,32,0.0,0.0,0.0,0
FRA,F,SHO,1,0,0,69,0.014492753623188406,0.0,0.0,1
DEN,M,TTE,2,0,0,10,0.2,0.0,0.0,2
PER,M,TKW,0,0,0,2,0.0,0.0,0.0,0
LES,F,SWM,0,0,0,1,0.0,0.0,0.0,0
ESP,M,SHO,0,1,0,184,0.0,0.005434782608695652,0.0,1
TPE,F,ROW,0,0,0,3,0.0,0.0,0.0,0
CRO,F,SAL,0,0,0,6,0.0,0.0,0.0,0
BEL,M,TEN,0,0,0,3,0.0,0.0,0.0,0
BER,M,SWM,0,0,0,45,0.0,0.0,0.0,0
IND,F,SWM,0,0,0,9,0.0,0.0,0.0,0
SWE,M,SAL,0,0,0,2,0.0,0.0,0.0,0
FRA,M,GAR,9,9,2,1135,0.007929515418502203,0.007929515418502203,0.001762114537444934,20
POL,F,CSP,0,0,0,11,0.0,0.0,0.0,0
GER,F,JUD,1,0,0,54,0.018518518518518517,0.0,0.0,1
ARG,M,SAL,0,0,0,6,0.0,0.0,0.0,0
THA,M,JUD,0,0,0,8,0.0,0.0,0.0,0
GUM,M,ARC,0,0,0,1,0.0,0.0,0.0,0
COL,M,WRF,0,0,0,19,0.0,0.0,0.0,0
CAF,F,SWM,0,0,0,2,0.0,0.0,0.0,0
GBR,M,CTR,0,0,0,8,0.0,0.0,0.0,0
CGO,M,TTE,0,0,0,5,0.0,0.0,0.0,0
SRB,M,TEN,0,0,0,2,0.0,0.0,0.0,0
LAT,F,BMX,0,0,0,1,0.0,0.0,0.0,0
GBR,M,SAL,0,0,0,4,0.0,0.0,0.0,0
YUG,F,BKB,0,3,0,36,0.0,0.08333333333333333,0.0,3
NZL,F,GTR,0,0,0,1,0.0,0.0,0.0,0
GUA,M,TKW,0,0,0,2,0.0,0.0,0.0,0
GER,M,SAL,0,0,0,6,0.0,0.0,0.0,0
MAD,M,JUD,0,0,0,10,0.0,0.0,0.0,0
HON,M,FBL,0,0,0,90,0.0,0.0,0.0,0
CIV,M,ROW,0,0,0,1,0.0,0.0,0.0,0
CGO,M,FEN,0,0,0,1,0.0,0.0,0.0,0
NOR,F,SAL,0,0,0,1,0.0,0.0,0.0,0
VEN,M,SHO,0,0,0,51,0.0,0.0,0.0,0
NED,M,SHO,0,1,0,173,0.0,0.005780346820809248,0.0,1
BRA,F,BDM,0,0,0,2,0.0,0.0,0.0,0
LIB,M,SAL,0,0,0,2,0.0,0.0,0.0,0
IRI,M,CTR,0,0,0,70,0.0,0.0,0.0,0
TUR,M,GAR,0,0,0,23,0.0,0.0,0.0,0
GER,M,GAR,0,0,0,6,0.0,0.0,0.0,0
COL,F,BOX,0,0,0,3,0.0,0.0,0.0,0
BUR,M,CRD,0,0,0,1,0.0,0.0,0.0,0
MLT,M,BDM,0,0,0,1,0.0,0.0,0.0,0
JPN,F,TTE,0,0,0,6,0.0,0.0,0.0,0
VNM,M,JUD,0,0,0,3,0.0,0.0,0.0,0
SWZ,M,TKW,0,0,0,1,0.0,0.0,0.0,0
COL,M,JUD,0,0,0,6,0.0,0.0,0.0,0
UZB,M,SWM,0,0,0,44,0.0,0.0,0.0,0
ARG,F,DIV,0,0,0,9,0.0,0.0,0.0,0
CAN,M,TEN,0,0,2,37,0.0,0.0,0.05405405405405406,2
FRA,M,GLF,0,0,0,6,0.0,0.0,0.0,0
SVK,F,SWA,0,0,0,6,0.0,0.0,0.0,0
AZE,M,ROW,0,0,0,3,0.0,0.0,0.0,0
GER,F,SHO,1,0,1,72,0.013888888888888888,0.0,0.013888888888888888,2
JPN,F,SAL,0,2,0,36,0.0,0.05555555555555555,0.0,2
AZE,M,CSL,0,1,0,5,0.0,0.2,0.0,1
CZE,F,CSL,0,0,1,22,0.0,0.0,0.045454545454545456,1
NED,F,WRF,0,0,0,1,0.0,0.0,0.0,0
DEN,M,ROW,0,0,0,5,0.0,0.0,0.0,0
AUS,F,ROW,1,5,5,150,0.006666666666666667,0.03333333333333333,0.03333333333333333,11
BRA,M,TEN,0,0,0,28,0.0,0.0,0.0,0
MAS,M,GAR,0,0,0,14,0.0,0.0,0.0,0
MAD,F,WRF,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
FRA,F,JUD,1,2,3,61,0.01639344262295082,0.03278688524590164,0.04918032786885246,6
VIE,F,BDM,0,0,0,3,0.0,0.0,0.0,0
CUB,M,DIV,0,0,0,26,0.0,0.0,0.0,0
LCA,M,ATH,0,0,0,12,0.0,0.0,0.0,0
DEN,F,BMX,0,0,0,1,0.0,0.0,0.0,0
GDR,M,ROW,3,0,28,133,0.022556390977443608,0.0,0.21052631578947367,31
POL,F,HOC,0,0,0,16,0.0,0.0,0.0,0
ITA,M,GAR,0,0,0,9,0.0,0.0,0.0,0
CUB,M,WLF,2,0,2,67,0.029850746268656716,0.0,0.029850746268656716,4
GDR,M,CSL,2,2,6,71,0.028169014084507043,0.028169014084507043,0.08450704225352113,10
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
LAT,M,SHO,0,0,0,14,0.0,0.0,0.0,0
ZIM,F,SHO,0,0,0,1,0.0,0.0,0.0,0
LTU,M,FBL,0,0,0,11,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
FRG,F,CSL,1,1,0,26,0.038461538461538464,0.038461538461538464,0.0,2
SLO,F,GAR,0,0,0,13,0.0,0.0,0.0,0
ARG,F,SWM,1,0,0,111,0.009009009009009009,0.0,0.0,1
POL,M,ROW,11,2,6,267,0.04119850187265917,0.00749063670411985,0.02247191011235955,19
PLW,M,ATH,0,0,0,6,0.0,0.0,0.0,0
ARM,M,BOX,1,0,0,21,0.047619047619047616,0.0,0.0,1
GBR,M,PBT,0,0,0,2,0.0,0.0,0.0,0
FIN,F,GAR,0,0,0,106,0.0,0.0,0.0,0
TGA,F,ARC,0,0,0,1,0.0,0.0,0.0,0
POL,M,CSL,8,7,0,198,0.04040404040404041,0.03535353535353535,0.0,15
NZL,F,FBL,0,0,0,68,0.0,0.0,0.0,0
VAN,M,BOX,0,0,0,2,0.0,0.0,0.0,0
MEX,M,FEN,0,0,0,102,0.0,0.0,0.0,0
HKG,F,KTE,0,0,0,1,0.0,0.0,0.0,0
LAT,M,SAL,0,0,0,3,0.0,0.0,0.0,0
CZE,M,TTE,0,0,0,15,0.0,0.0,0.0,0
ASA,M,SAL,0,0,0,4,0.0,0.0,0.0,0
BEL,F,FSK,0,0,0,1,0.0,0.0,0.0,0
CZE,M,FEN,1,0,0,5,0.2,0.0,0.0,1
UKR,M,WRF,2,1,2,77,0.025974025974025976,0.012987012987012988,0.025974025974025976,5
STP,M,CSP,0,0,0,4,0.0,0.0,0.0,0
ITA,F,MPN,0,0,0,12,0.0,0.0,0.0,0
MEX,M,TTE,0,0,0,2,0.0,0.0,0.0,0
IRI,M,SWM,0,0,0,7,0.0,0.0,0.0,0
IRQ,M,TTE,0,0,0,1,0.0,0.0,0.0,0
BEL,F,CRD,0,0,0,4,0.0,0.0,0.0,0
CHN,F,CTR,1,2,1,63,0.015873015873015872,0.031746031746031744,0.015873015873015872,4
ARG,M,WLF,0,1,0,33,0.0,0.030303030303030304,0.0,1
TGA,M,SWM,0,0,0,3,0.0,0.0,0.0,0
SCG,F,FEN,0,0,0,2,0.0,0.0,0.0,0
GUM,M,ATH,0,0,0,10,0.0,0.0,0.0,0
UKR,F,MPN,1,0,0,6,0.16666666666666666,0.0,0.0,1
GRE,M,CSL,0,0,0,12,0.0,0.0,0.0,0
COD,M,BOX,0,0,0,2,0.0,0.0,0.0,0
NZL,M,CRD,0,0,0,4,0.0,0.0,0.0,0
SWE,M,SAL,0,0,0,4,0.0,0.0,0.0,0
GRE,M,ROW,1,1,1,58,0.017241379310344827,0.017241379310344827,0.017241379310344827,3
HUN,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ESP,F,TTE,0,0,0,17,0.0,0.0,0.0,0
JPN,M,RU7,0,0,0,25,0.0,0.0,0.0,0
UZB,M,CTR,0,0,0,5,0.0,0.0,0.0,0
BIH,M,TTE,0,0,0,2,0.0,0.0,0.0,0
BER,F,DIV,0,0,0,1,0.0,0.0,0.0,0
DEN,F,CTR,0,1,0,16,0.0,0.0625,0.0,1
SUI,M,SAL,0,0,0,3,0.0,0.0,0.0,0
CZE,F,ARC,0,0,0,2,0.0,0.0,0.0,0
GRN,M,SWM,0,0,0,5,0.0,0.0,0.0,0
ROU,M,RUG,0,0,0,16,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ITA,M,WRF,3,2,5,164,0.018292682926829267,0.012195121951219513,0.03048780487804878,10
KOR,M,GLF,0,0,0,4,0.0,0.0,0.0,0
ESP,F,CTR,0,0,0,38,0.0,0.0,0.0,0
CHN,M,TTE,0,2,0,10,0.0,0.2,0.0,2
CUB,F,MPN,0,0,0,2,0.0,0.0,0.0,0
SUI,M,ATH,1,4,0,337,0.002967359050445104,0.011869436201780416,0.0,5
CHI,M,ATH,0,1,0,132,0.0,0.007575757575757576,0.0,1
TUR,F,TKW,1,0,0,10,0.1,0.0,0.0,1
DEN,F,TTE,0,0,0,1,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
LES,M,ATH,0,0,0,40,0.0,0.0,0.0,0
TTO,M,JUD,0,0,0,1,0.0,0.0,0.0,0
NOR,F,GAR,0,0,0,93,0.0,0.0,0.0,0
GER,M,ROW,0,0,0,5,0.0,0.0,0.0,0
TLS,M,ATH,0,0,0,3,0.0,0.0,0.0,0
FRG,F,ARC,0,0,0,11,0.0,0.0,0.0,0
BEL,F,EVE,0,0,0,21,0.0,0.0,0.0,0
BER,F,SWM,0,0,0,6,0.0,0.0,0.0,0
ROC,F,MTB,0,0,0,1,0.0,0.0,0.0,0
GDR,F,ROW,0,0,10,72,0.0,0.0,0.1388888888888889,10
CYP,F,SHO,0,0,0,5,0.0,0.0,0.0,0
AUS,F,BDM,0,0,0,4,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,5,0.0,0.0,0.0,0
SYR,M,SHO,0,0,0,11,0.0,0.0,0.0,0
SCG,M,BKB,0,0,0,36,0.0,0.0,0.0,0
USA,F,SHO,3,1,5,109,0.027522935779816515,0.009174311926605505,0.045871559633027525,9
MKD,F,SHO,0,0,0,5,0.0,0.0,0.0,0
