Year_Start,Year_End,Returning_Athlete_Effect,New_Athlete_Effect,Coaching_Effect,Z_Score,P_Value,Significant,File,Abs_Coaching_Effect,,,Coaching_Effect
1968,1972,0,18,24,0,1,FALSE,United_States_SWM_mens.csv,24,,,
1968,1972,4,7,27,4.583,0,TRUE,West_Germany_ATH_womens.csv,27,,,
1968,1972,0,23,27,0,1,FALSE,United_States_SWM_womens.csv,27,,,
1968,1972,8,10,36,0,1,FALSE,West_Germany_HOC_mens.csv,36,,,
1968,1972,4,17,37.56,8.721,0,TRUE,East_Germany_ROW_mens.csv,37.56,,,
1964,1968,-2,0,-19,0,1,FALSE,Canada_ATH_mens.csv,19,,,
1964,1968,-5,2,-17.33,-2.451,0.01426,TRUE,United_Kingdom_ATH_mens.csv,17.33,,,
1964,1968,-2,6,-15.4,-6.831,0,TRUE,Netherlands_ROW_mens.csv,15.4,,,
1964,1968,-7,0,-12,0,1,FALSE,Brazil_BKB_mens.csv,12,,,
1964,1968,-1,0,-9,0,1,FALSE,France_SWM_womens.csv,9,,,
1964,1968,-1,1,-8.89,-8.485,0,TRUE,France_ATH_womens.csv,8.89,,,
1964,1968,-1,3,-8.73,-5.416,0,TRUE,Denmark_SAL_mens.csv,8.73,,,
1964,1968,-4,0,-8.36,-2.507,0.01217,TRUE,Poland_ATH_mens.csv,8.36,,,
1964,1968,-3,0,-8.25,-3.464,0.00053,TRUE,Netherlands_SWM_womens.csv,8.25,,,
1964,1968,-1,0,-8,0,1,FALSE,Trinidad_And_Tobago_ATH_mens.csv,8,,,
1964,1968,-1,0,-7.5,-1.414,0.1573,FALSE,Czechoslovakia_ROW_mens.csv,7.5,,,
1964,1968,-2,0,-6.67,-2.449,0.01431,TRUE,Sweden_CSL_mens.csv,6.67,,,
1964,1968,-3,0,-6.6,-2.739,0.00617,TRUE,Russia_SWM_womens.csv,6.6,,,
1964,1968,-1,0,-6,0,1,FALSE,France_CSL_mens.csv,6,,,
1964,1968,-1,0,-6,0,1,FALSE,Japan_GAR_womens.csv,6,,,
1964,1968,-2,5,-6,-3.162,0.00157,TRUE,Russia_SHO_mens.csv,6,,,
1964,1968,-1,0,-6,0,1,FALSE,Ireland_BOX_mens.csv,6,,,
1964,1968,-2,2,-5.33,-1.455,0.14561,FALSE,United_States_SHO_mens.csv,5.33,,,
1964,1968,-2,4,-5.25,-0.488,0.62571,FALSE,Russia_ATH_mens.csv,5.25,,,
1964,1968,-1,0,-4.67,-1.225,0.22067,FALSE,Belgium_ATH_mens.csv,4.67,,,
1964,1968,-1,0,-4.5,-1.414,0.1573,FALSE,Finland_SHO_mens.csv,4.5,,,
1964,1968,-1,1,-4.28,-1.055,0.2916,FALSE,United_Kingdom_SWM_mens.csv,4.28,,,
1964,1968,-1,0,-4,0,1,FALSE,Czechoslovakia_WLF_mens.csv,4,,,
1964,1968,-1,0,-4,-1.414,0.1573,FALSE,Argentina_EVE_mens.csv,4,,,
1964,1968,-1,0,-4,0,1,FALSE,Tunisia_BOX_mens.csv,4,,,
1964,1968,-1,0,-3.75,-1.155,0.24821,FALSE,Russia_CTR_mens.csv,3.75,,,
1964,1968,-1,0,-3.67,-1.225,0.22067,FALSE,Japan_SWM_mens.csv,3.67,,,
1964,1968,-3,0,-3.6,-2.739,0.00617,TRUE,Italy_GAR_mens.csv,3.6,,,
1964,1968,-1,0,-3.5,-1.155,0.24821,FALSE,Canada_ROW_mens.csv,3.5,,,
1964,1968,-2,0,-3.5,-2,0.0455,TRUE,Sweden_WRF_mens.csv,3.5,,,
1964,1968,-1,0,-3.5,-1.414,0.1573,FALSE,Czechoslovakia_ATH_mens.csv,3.5,,,
1964,1968,-2,0,-3.33,-2.449,0.01431,TRUE,Netherlands_CSL_mens.csv,3.33,,,
1964,1968,-1,0,-3,0,1,FALSE,United_States_MPN_mens.csv,3,,,
1964,1968,-1,0,-3,-1.414,0.1573,FALSE,Japan_SHO_mens.csv,3,,,
1964,1968,-1,0,-3,-1.414,0.1573,FALSE,Hungary_SHO_mens.csv,3,,,
1964,1968,-2,0,-3,-2,0.0455,TRUE,Hungary_GAR_womens.csv,3,,,
1964,1968,-3,2,-2.68,-0.739,0.46004,FALSE,France_FEN_mens.csv,2.68,,,
1964,1968,-1,1,-2.67,-0.866,0.38648,FALSE,Czechoslovakia_SHO_mens.csv,2.67,,,
1964,1968,-1,0,-2.4,-1.118,0.26355,FALSE,United_Kingdom_FEN_mens.csv,2.4,,,
1964,1968,-1,0,-2.33,-1.225,0.22067,FALSE,United_Kingdom_WLF_mens.csv,2.33,,,
1964,1968,-1,0,-2,0,1,FALSE,United_States_CSL_womens.csv,2,,,
1964,1968,-1,0,-2,-1.155,0.24821,FALSE,Czechoslovakia_CTR_mens.csv,2,,,
1964,1968,-1,0,-2,-1.225,0.22067,FALSE,Bulgaria_SHO_mens.csv,2,,,
1964,1968,-1,0,-2,-0.866,0.38648,FALSE,Yugoslavia_GAR_mens.csv,2,,,
1964,1968,-1,0,-1.67,-1.225,0.22067,FALSE,Italy_FEN_womens.csv,1.67,,,
1964,1968,-1,0,-1.33,-1.225,0.22067,FALSE,Switzerland_EVE_mens.csv,1.33,,,
1964,1968,-2,1,-1.17,-0.407,0.68413,FALSE,Hungary_WLF_mens.csv,1.17,,,
1964,1968,-1,2,-0.29,-0.085,0.93209,FALSE,Australia_ATH_mens.csv,0.29,,,
1964,1968,0,0,0,0,1,FALSE,Jamaica_ATH_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chad_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Finland_CSL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Ghana_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,New_Zealand_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Iceland_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Brazil_WPO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Hungary_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_Kingdom_CSL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Denmark_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Puerto_Rico_SAL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chinese_Taipei_GAR_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Venezuela_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_Kingdom_SWM_womens.csv,0,,,
1964,1968,-1,3,0,0,1,FALSE,Bulgaria_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Czechoslovakia_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Hungary_SWM_womens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Philippines_BKB_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Argentina_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,France_ROW_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,South_Korea_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Japan_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,France_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Belgium_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Greece_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Niger_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Bermuda_SAL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Canada_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Turkey_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_Kingdom_FEN_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Spain_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Netherlands_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Poland_ATH_womens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Brazil_ROW_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Canada_CSL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Colombia_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Yugoslavia_CSL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Madagascar_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Switzerland_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Sweden_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,South_Korea_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chile_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_MPN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Cuba_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Malaysia_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_States_VVO_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Poland_FEN_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Austria_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Poland_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Ireland_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Canada_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Norway_ATH_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Iceland_SWM_womens.csv,0,,,
1952,1968,0,0,0,0,1,FALSE,Guatemala_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Peru_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chinese_Taipei_ATH_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Spain_BKB_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Belgium_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Finland_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_ATH_womens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,San_Marino_SHO_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Morocco_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_EVE_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Bulgaria_ATH_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_FBL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Czechoslovakia_CSL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Peru_SWM_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Morocco_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Philippines_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Ireland_EVE_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Switzerland_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Thailand_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Sweden_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Austria_ATH_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Sudan_BOX_mens.csv,0,,,
1956,1968,0,0,0,0,1,FALSE,Thailand_FBL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Brazil_ATH_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Nigeria_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Japan_WPO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Peru_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chinese_Taipei_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Japan_DIV_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Switzerland_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Netherlands_WPO_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Finland_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Japan_ROW_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_States_GAR_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Kenya_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,New_Zealand_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Philippines_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Hong_Kong_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Philippines_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Canada_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_Kingdom_CTR_mens.csv,0,,,
1952,1968,0,0,0,0,1,FALSE,Brazil_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Australia_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Israel_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,India_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chinese_Taipei_GAR_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Myanmar_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Egypt_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,France_GAR_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,South_Korea_BKB_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Puerto_Rico_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Hungary_BOX_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Mexico_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Greece_SAL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mongolia_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Greece_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Kenya_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Sweden_GAR_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Romania_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Malaysia_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Netherlands_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Afghanistan_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Cote_D_Ivoire_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,South_Korea_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Sweden_SWM_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Italy_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Thailand_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Finland_MPN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Brazil_EVE_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chile_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,France_FEN_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Brazil_VVO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Ethiopia_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Canada_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Canada_SAL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_Kingdom_MPN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Austria_SWM_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Uganda_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Hungary_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chinese_Taipei_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Denmark_ATH_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Panama_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Poland_BKB_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mongolia_GAR_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Puerto_Rico_DIV_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_States_EVE_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Puerto_Rico_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Ireland_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Poland_CSL_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,South_Korea_VVO_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Hong_Kong_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Malaysia_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Philippines_ATH_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,France_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_ROW_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Myanmar_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Argentina_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_States_WPO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Australia_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Iceland_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Israel_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Sweden_ATH_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Denmark_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Italy_BKB_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Ghana_FBL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Senegal_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Bulgaria_VVO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Argentina_CTR_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Yugoslavia_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Argentina_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Australia_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,New_Zealand_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_States_VVO_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Egypt_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Bahamas_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_States_FEN_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Norway_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_Kingdom_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Venezuela_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Spain_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Colombia_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Colombia_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Trinidad_And_Tobago_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Ghana_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Egypt_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chinese_Taipei_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Belgium_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Australia_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,India_SHO_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Monaco_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Denmark_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Switzerland_EVE_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Italy_WPO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Japan_EVE_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Finland_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Bulgaria_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Canada_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Belgium_SWM_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Bahamas_SAL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Argentina_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Poland_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Malaysia_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Turkey_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Switzerland_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_BKB_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Venezuela_SAL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Spain_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,France_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Venezuela_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Poland_ROW_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Poland_CSL_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Mexico_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Italy_WRF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Switzerland_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chile_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Cuba_ROW_mens.csv,0,,,
1960,1968,0,0,0,0,1,FALSE,Poland_DIV_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,South_Korea_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Puerto_Rico_BKB_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Dominican_Republic_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Japan_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Thailand_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Sweden_SWM_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_States_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Egypt_WPO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Colombia_DIV_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Ethiopia_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Sweden_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Australia_CSL_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Czechoslovakia_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Chinese_Taipei_BOX_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Egypt_WLF_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Bulgaria_GAR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Canada_ATH_womens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Mexico_CTR_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Finland_ATH_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Philippines_SHO_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Netherlands_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Spain_HOC_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,United_States_FEN_mens.csv,0,,,
1964,1968,0,0,0,0,1,FALSE,Austria_FEN_mens.csv,0,,,
1964,1968,-1,2,0.39,0.13,0.89694,FALSE,Poland_BOX_mens.csv,0.39,,,
1964,1968,-1,1,0.58,0.24,0.81063,FALSE,Italy_SHO_mens.csv,0.58,,,
1964,1968,-1,1,0.58,0.195,0.84573,FALSE,Japan_WLF_mens.csv,0.58,,,
1964,1968,0,1,1.11,1.061,0.28884,FALSE,Netherlands_ATH_womens.csv,1.11,,,
1964,1968,0,1,1.14,1.08,0.28009,FALSE,New_Zealand_ATH_mens.csv,1.14,,,
1964,1968,0,1,1.17,1.044,0.29627,FALSE,France_CTR_mens.csv,1.17,,,
1964,1968,0,1,1.17,1.095,0.27332,FALSE,France_SWM_mens.csv,1.17,,,
1964,1968,0,1,1.2,1.118,0.26355,FALSE,Czechoslovakia_ATH_womens.csv,1.2,,,
1964,1968,1,0,1.2,0.707,0.4795,FALSE,Russia_DIV_womens.csv,1.2,,,
1964,1968,1,0,1.25,1.155,0.24821,FALSE,Romania_FEN_mens.csv,1.25,,,
1964,1968,0,1,1.33,0.255,0.79843,FALSE,United_Kingdom_ATH_womens.csv,1.33,,,
1964,1968,1,0,1.33,1.225,0.22067,FALSE,Mexico_DIV_mens.csv,1.33,,,
1964,1968,0,1,1.42,1.044,0.29627,FALSE,Mexico_SWM_mens.csv,1.42,,,
1964,1968,0,1,1.43,1.08,0.28009,FALSE,Jamaica_ATH_mens.csv,1.43,,,
1964,1968,1,0,1.5,1.414,0.1573,FALSE,Tunisia_ATH_mens.csv,1.5,,,
1964,1968,0,1,1.5,1.414,0.1573,FALSE,Sweden_MPN_mens.csv,1.5,,,
1964,1968,1,0,1.5,1.414,0.1573,FALSE,Italy_DIV_mens.csv,1.5,,,
1964,1968,1,0,1.67,1.225,0.22067,FALSE,Finland_WLF_mens.csv,1.67,,,
1964,1968,0,1,1.67,1.095,0.27332,FALSE,Poland_CTR_mens.csv,1.67,,,
1964,1968,0,1,1.69,0.465,0.6422,FALSE,Italy_ATH_mens.csv,1.69,,,
1964,1968,0,1,1.73,0.354,0.72366,FALSE,Hungary_ATH_mens.csv,1.73,,,
1964,1968,-1,4,1.83,0.514,0.60756,FALSE,Russia_BOX_mens.csv,1.83,,,
1964,1968,-1,5,1.93,0.546,0.58522,FALSE,Russia_CSL_mens.csv,1.93,,,
1964,1968,0,1,2,0.707,0.4795,FALSE,Czechoslovakia_WRF_mens.csv,2,,,
1964,1968,1,0,2,0,1,FALSE,Belgium_WLF_mens.csv,2,,,
1964,1968,1,0,2,1.414,0.1573,FALSE,Chinese_Taipei_ATH_womens.csv,2,,,
1964,1968,1,0,2,1.155,0.24821,FALSE,Greece_WRF_mens.csv,2,,,
1964,1968,0,1,2,1.225,0.22067,FALSE,Sweden_CTR_mens.csv,2,,,
1964,1968,1,0,2,1.414,0.1573,FALSE,Kenya_BOX_mens.csv,2,,,
1964,1968,1,0,2.25,0.756,0.44969,FALSE,Ethiopia_ATH_mens.csv,2.25,,,
