Year_Start,Year_End,Returning_Athlete_Effect,New_Athlete_Effect,Coaching_Effect,Z_Score,P_Value,Significant,File,Abs_Coaching_Effect
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_CSL_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_CSL_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_CSL_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_CSL_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Sweden_SHO_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Tunisia_WRF_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Tunisia_WRF_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Tunisia_WRF_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Tunisia_WRF_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Luxembourg_SWM_mens.csv,0.0
1920,1924,-1.0,0.0,-4.0,0.0,1.0,False,Czechoslovakia_TEN_mens.csv,4.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Brazil_FBL_womens.csv,0.0
2000,2004,10.0,7.0,34.0,0.0,1.0,False,Brazil_FBL_womens.csv,34.0
2004,2008,0.0,8.0,18.0,0.0,1.0,False,Brazil_FBL_womens.csv,18.0
2008,2012,-11.0,0.0,-16.0,0.0,1.0,False,Brazil_FBL_womens.csv,16.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Brazil_FBL_womens.csv,0.0
2020,2024,5.0,17.0,44.0,0.0,1.0,False,Brazil_FBL_womens.csv,44.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Netherlands_FEN_womens.csv,0.0
1992,1996,0.0,1.0,2.5,0.957,0.33872,False,Spain_JUD_womens.csv,2.5
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Spain_JUD_womens.csv,0.0
2000,2004,-1.0,0.0,-1.33,-1.225,0.22067,False,Spain_JUD_womens.csv,1.33
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Spain_JUD_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Spain_JUD_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Spain_JUD_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,France_BMX_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Indonesia_BOX_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Belarus_GAR_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Belarus_GAR_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Belarus_GAR_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Singapore_SWM_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Singapore_SWM_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Singapore_SWM_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Singapore_SWM_mens.csv,0.0
2016,2020,-1.0,0.0,-2.0,0.0,1.0,False,Singapore_SWM_mens.csv,2.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Netherlands_VVO_womens.csv,0.0
2016,2024,0.0,0.0,0.0,0.0,1.0,False,Netherlands_VVO_womens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Guyana_CTR_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Slovakia_TTE_mens.csv,0.0
1908,1912,0.0,0.0,0.0,0.0,1.0,False,Norway_FEN_mens.csv,0.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Norway_FEN_mens.csv,0.0
1928,1936,0.0,0.0,0.0,0.0,1.0,False,Norway_FEN_mens.csv,0.0
1936,1948,0.0,0.0,0.0,0.0,1.0,False,Norway_FEN_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Norway_FEN_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Norway_FEN_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Norway_FEN_mens.csv,0.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Norway_FEN_mens.csv,0.0
1992,1996,0.0,2.0,2.8,1.826,0.06789,False,China_JUD_womens.csv,2.8
2000,2004,-1.0,4.0,4.67,1.732,0.08326,False,China_JUD_womens.csv,4.67
2004,2008,0.0,3.0,3.5,2.449,0.01431,True,China_JUD_womens.csv,3.5
2008,2012,-1.0,1.0,-0.58,-0.189,0.85033,False,China_JUD_womens.csv,0.58
2020,2024,1.0,0.0,3.0,1.414,0.1573,False,China_JUD_womens.csv,3.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Netherlands_Antilles_SAL_mens.csv,0.0
1984,1988,2.0,1.0,6.0,0.0,1.0,False,United_Kingdom_ARC_mens.csv,6.0
1988,1992,0.0,1.0,3.0,0.0,1.0,False,United_Kingdom_ARC_mens.csv,3.0
1992,1996,-1.0,0.0,-2.0,0.0,1.0,False,United_Kingdom_ARC_mens.csv,2.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ARC_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ARC_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ARC_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Iceland_SAL_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Nigeria_BKB_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Nigeria_BKB_womens.csv,0.0
1928,1932,-1.0,0.0,-3.0,0.0,1.0,False,Luxembourg_ART_mens.csv,3.0
1932,1936,0.0,0.0,0.0,0.0,1.0,False,Luxembourg_ART_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Luxembourg_CTR_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Luxembourg_CTR_mens.csv,0.0
1996,2000,-6.0,0.0,-13.0,0.0,1.0,False,Croatia_WPO_mens.csv,13.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Croatia_WPO_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Croatia_WPO_mens.csv,0.0
2008,2012,8.0,5.0,26.0,0.0,1.0,False,Croatia_WPO_mens.csv,26.0
2012,2016,0.0,8.0,13.0,0.0,1.0,False,Croatia_WPO_mens.csv,13.0
2016,2020,-1.0,0.0,-13.0,0.0,1.0,False,Croatia_WPO_mens.csv,13.0
2020,2024,6.0,7.0,26.0,0.0,1.0,False,Croatia_WPO_mens.csv,26.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Uruguay_FEN_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Uruguay_FEN_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Italy_SWM_womens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Italy_SWM_womens.csv,0.0
1968,1972,1.0,0.0,9.0,0.0,1.0,False,Italy_SWM_womens.csv,9.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Italy_SWM_womens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Italy_SWM_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Italy_SWM_womens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Italy_SWM_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Italy_SWM_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Italy_SWM_womens.csv,0.0
2000,2004,0.0,1.0,1.43,1.08,0.28009,False,Italy_SWM_womens.csv,1.43
2004,2008,1.0,0.0,3.25,0.756,0.44969,False,Italy_SWM_womens.csv,3.25
2008,2012,-1.0,0.0,-2.8,-0.707,0.4795,False,Italy_SWM_womens.csv,2.8
2012,2016,0.0,1.0,1.5,1.044,0.29627,False,Italy_SWM_womens.csv,1.5
2016,2020,0.0,1.0,1.88,1.069,0.28505,False,Italy_SWM_womens.csv,1.88
2020,2024,-1.0,0.0,-3.2,-1.118,0.26355,False,Italy_SWM_womens.csv,3.2
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Cuba_DIV_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,France_CTR_womens.csv,0.0
1988,1992,1.0,0.0,2.0,1.414,0.1573,False,France_CTR_womens.csv,2.0
1992,1996,3.0,1.0,7.58,3.115,0.00184,True,France_CTR_womens.csv,7.58
1996,2000,0.0,0.0,0.0,0.0,1.0,False,France_CTR_womens.csv,0.0
2000,2004,-1.0,0.0,-2.0,-1.414,0.1573,False,France_CTR_womens.csv,2.0
2004,2008,0.0,2.0,2.67,1.732,0.08326,False,France_CTR_womens.csv,2.67
2008,2012,-1.0,1.0,-3.21,-0.946,0.34409,False,France_CTR_womens.csv,3.21
2012,2016,0.0,0.0,0.0,0.0,1.0,False,France_CTR_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,France_CTR_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Kenya_WLF_mens.csv,0.0
1996,2000,0.0,3.0,3.6,2.07,0.03843,True,Ukraine_SWM_womens.csv,3.6
2000,2004,-1.0,0.0,-1.8,-0.645,0.51861,False,Ukraine_SWM_womens.csv,1.8
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Ukraine_SWM_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Ukraine_SWM_womens.csv,0.0
1920,1924,0.0,0.0,0.0,0.0,1.0,False,Egypt_WRF_mens.csv,0.0
1924,1928,1.0,0.0,4.0,0.0,1.0,False,Egypt_WRF_mens.csv,4.0
1936,1948,1.0,1.0,14.08,13.578,0.0,True,Egypt_WRF_mens.csv,14.08
1948,1952,-1.0,1.0,0.0,0.0,1.0,False,Egypt_WRF_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Egypt_WRF_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Egypt_WRF_mens.csv,0.0
2000,2004,0.0,1.0,1.5,1.414,0.1573,False,Egypt_WRF_mens.csv,1.5
2004,2008,-1.0,0.0,-3.0,-1.414,0.1573,False,Egypt_WRF_mens.csv,3.0
2008,2012,1.0,0.0,3.33,1.225,0.22067,False,Egypt_WRF_mens.csv,3.33
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Egypt_WRF_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Egypt_WRF_mens.csv,0.0
2012,2016,0.0,1.0,2.0,0.0,1.0,False,China_GTR_mens.csv,2.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,China_GTR_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,France_TTE_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,France_TTE_womens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Jamaica_CTR_mens.csv,0.0
1976,1980,1.0,0.0,2.0,0.0,1.0,False,Jamaica_CTR_mens.csv,2.0
1980,1984,-1.0,0.0,-2.5,-1.414,0.1573,False,Jamaica_CTR_mens.csv,2.5
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Jamaica_CTR_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Jamaica_CTR_mens.csv,0.0
1952,1960,0.0,15.0,16.0,0.0,1.0,False,Hungary_FBL_mens.csv,16.0
1960,1964,0.0,13.0,14.0,0.0,1.0,False,Hungary_FBL_mens.csv,14.0
1964,1968,0.0,16.0,17.0,0.0,1.0,False,Hungary_FBL_mens.csv,17.0
1968,1972,0.0,13.0,17.0,0.0,1.0,False,Hungary_FBL_mens.csv,17.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Italy_DIV_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Italy_DIV_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Italy_DIV_womens.csv,0.0
2012,2016,3.0,0.0,4.0,0.0,1.0,False,Italy_DIV_womens.csv,4.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Italy_DIV_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Italy_DIV_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Austria-2_VBV_mens.csv,0.0
2008,2016,0.0,0.0,0.0,0.0,1.0,False,Austria-2_VBV_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Hong_Kong_JUD_mens.csv,0.0
1964,1968,0.0,9.0,11.0,0.0,1.0,False,Japan_VVO_mens.csv,11.0
1968,1972,0.0,4.0,12.0,0.0,1.0,False,Japan_VVO_mens.csv,12.0
1972,1976,-7.0,0.0,-12.0,0.0,1.0,False,Japan_VVO_mens.csv,12.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Japan_VVO_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Japan_VVO_mens.csv,0.0
1992,2008,0.0,0.0,0.0,0.0,1.0,False,Japan_VVO_mens.csv,0.0
2008,2020,0.0,0.0,0.0,0.0,1.0,False,Japan_VVO_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Japan_VVO_mens.csv,0.0
1996,2000,1.0,1.0,4.0,2.0,0.0455,True,Ukraine_DIV_womens.csv,4.0
2000,2004,-2.0,0.0,-4.0,0.0,1.0,False,Ukraine_DIV_womens.csv,4.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Ukraine_DIV_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Ukraine_DIV_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Ukraine_DIV_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Ukraine_DIV_womens.csv,0.0
1928,1936,1.0,8.0,18.0,0.0,1.0,False,Germany_EVE_mens.csv,18.0
1936,1952,0.0,6.0,7.0,0.0,1.0,False,Germany_EVE_mens.csv,7.0
1952,1956,0.0,3.0,6.0,0.0,1.0,False,Germany_EVE_mens.csv,6.0
1956,1960,-1.0,2.0,0.53,0.191,0.84868,False,Germany_EVE_mens.csv,0.53
1960,1964,2.0,6.0,15.0,6.0,0.0,True,Germany_EVE_mens.csv,15.0
1992,1996,-2.0,4.0,2.06,0.595,0.55178,False,Germany_EVE_mens.csv,2.06
1996,2000,0.0,2.0,3.0,2.0,0.0455,True,Germany_EVE_mens.csv,3.0
2000,2004,-1.0,5.0,4.5,1.208,0.22702,False,Germany_EVE_mens.csv,4.5
2004,2008,1.0,1.0,8.17,4.159,3e-05,True,Germany_EVE_mens.csv,8.17
2008,2012,0.0,3.0,5.0,2.0,0.0455,True,Germany_EVE_mens.csv,5.0
2012,2016,0.0,3.0,5.0,0.0,1.0,False,Germany_EVE_mens.csv,5.0
2016,2020,-1.0,0.0,-2.0,0.0,1.0,False,Germany_EVE_mens.csv,2.0
2020,2024,1.0,0.0,3.0,0.0,1.0,False,Germany_EVE_mens.csv,3.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Ireland_WPO_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Uzbekistan_CRD_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,France-1_TTE_mens.csv,0.0
1996,2000,1.0,1.0,4.0,0.0,1.0,False,France-1_TTE_mens.csv,4.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Australia_BOX_mens.csv,0.0
1952,1956,0.0,1.0,1.12,1.069,0.28505,False,Australia_BOX_mens.csv,1.12
1956,1960,1.0,1.0,11.11,10.607,0.0,True,Australia_BOX_mens.csv,11.11
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Australia_BOX_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Australia_BOX_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Australia_BOX_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Australia_BOX_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Australia_BOX_mens.csv,0.0
2020,2024,-1.0,1.0,-4.8,-4.472,1e-05,True,Australia_BOX_mens.csv,4.8
2004,2008,1.0,0.0,2.0,0.0,1.0,False,Nigeria_TKW_mens.csv,2.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Japan_SAL_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Japan_SAL_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Japan_SAL_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Japan_SAL_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Japan_SAL_mens.csv,0.0
2000,2004,0.0,2.0,4.0,2.449,0.01431,True,Japan_SAL_mens.csv,4.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Japan_SAL_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Japan_SAL_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Japan_SAL_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Russia_EVE_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Russia_EVE_womens.csv,0.0
1900,1904,0.0,7.0,9.0,0.0,1.0,False,Vesper_Boat_Club_ROW_mens.csv,9.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Bermuda_ATH_womens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Ghana_ATH_mens.csv,0.0
2004,2008,0.0,1.0,2.0,0.0,1.0,False,United_States_TKW_mens.csv,2.0
2008,2012,-1.0,1.0,0.0,0.0,1.0,False,United_States_TKW_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,United_States_TKW_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_BKB_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_BKB_womens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
2000,2004,0.0,3.0,6.0,0.0,1.0,False,Egypt_BOX_mens.csv,6.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Egypt_BOX_mens.csv,0.0
1948,1952,0.0,13.0,14.0,0.0,1.0,False,United_States_BKB_mens.csv,14.0
1952,1956,0.0,11.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
1956,1960,0.0,11.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
1988,1992,0.0,11.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
1992,1996,0.0,7.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
1996,2000,0.0,11.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
2004,2008,0.0,8.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
2008,2012,0.0,7.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
2012,2016,0.0,10.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
2016,2020,0.0,10.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
2020,2024,0.0,7.0,12.0,0.0,1.0,False,United_States_BKB_mens.csv,12.0
1996,2000,-1.0,0.0,-2.5,-1.414,0.1573,False,Kazakhstan_WLF_mens.csv,2.5
2000,2004,1.0,0.0,2.0,0.0,1.0,False,Kazakhstan_WLF_mens.csv,2.0
2004,2008,0.0,1.0,1.25,1.155,0.24821,False,Kazakhstan_WLF_mens.csv,1.25
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_WLF_mens.csv,0.0
2012,2016,1.0,3.0,8.75,8.083,0.0,True,Kazakhstan_WLF_mens.csv,8.75
2004,2008,-7.0,0.0,-13.0,0.0,1.0,False,Greece_WPO_womens.csv,13.0
2008,2024,0.0,0.0,0.0,0.0,1.0,False,Greece_WPO_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_DIV_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Georgia_ATH_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Georgia_ATH_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_WLF_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_WLF_mens.csv,0.0
1984,1988,-1.0,0.0,-3.5,-1.414,0.1573,False,Chinese_Taipei_WLF_mens.csv,3.5
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_WLF_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_WLF_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Chinese_Taipei_WLF_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Belgium_TTE_mens.csv,0.0
1900,1906,1.0,4.0,10.0,0.0,1.0,False,Belgium_FEN_mens.csv,10.0
1906,1908,0.0,6.0,6.35,3.045,0.00233,True,Belgium_FEN_mens.csv,6.35
1908,1912,0.0,5.0,6.88,3.651,0.00026,True,Belgium_FEN_mens.csv,6.88
1912,1920,0.0,3.0,4.4,0.704,0.48124,False,Belgium_FEN_mens.csv,4.4
1920,1924,5.0,4.0,18.14,3.855,0.00012,True,Belgium_FEN_mens.csv,18.14
1924,1928,-5.0,0.0,-18.0,0.0,1.0,False,Belgium_FEN_mens.csv,18.0
1928,1932,0.0,0.0,0.0,0.0,1.0,False,Belgium_FEN_mens.csv,0.0
1932,1936,0.0,0.0,0.0,0.0,1.0,False,Belgium_FEN_mens.csv,0.0
1936,1948,5.0,1.0,11.52,3.55,0.00039,True,Belgium_FEN_mens.csv,11.52
1948,1952,-3.0,0.0,-10.5,-3.464,0.00053,True,Belgium_FEN_mens.csv,10.5
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Belgium_FEN_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Belgium_FEN_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Belgium_FEN_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Belgium_FEN_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Belgium_FEN_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Belgium_FEN_mens.csv,0.0
1932,1936,-1.0,0.0,-3.0,0.0,1.0,False,Australia_WRF_mens.csv,3.0
1936,1948,1.0,1.0,5.33,4.899,0.0,True,Australia_WRF_mens.csv,5.33
1948,1952,-1.0,0.0,-4.0,0.0,1.0,False,Australia_WRF_mens.csv,4.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Australia_WRF_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,India_SAL_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,India_SAL_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Russia_CRD_womens.csv,0.0
1906,1908,0.0,1.0,1.02,1.008,0.3135,False,United_Kingdom_GAR_mens.csv,1.02
1908,1912,9.0,14.0,46.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,46.0
1912,1920,-6.0,0.0,-27.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,27.0
1920,1924,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
1924,1928,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_GAR_mens.csv,0.0
