Country Code,Gender,Event,bronze,silver,gold,total athletes
IRL,F,TEN,0,0,0,0
MRI,F,CRD,0,0,0,0
CAN,M,VBV,0,0,0,0
BEL,M,ARC,0,0,0,0
MAR,M,FEN,0,0,0,1
SVK,M,GAR,0,0,0,0
SLE,M,SWM,0,0,0,0
LIB,M,SAL,0,0,0,0
UKR,M,EVE,0,0,0,0
ALG,M,WRF,0,0,0,0
BLR,M,TTE,0,0,0,1
ESP,M,SAL,0,0,0,0
NED,M,CSL,0,0,0,0
BLR,M,FEN,0,0,0,2
BRA,F,MPN,0,0,0,0
VEN,M,CSL,0,0,0,0
GER,F,TEN,0,0,0,0
VEN,M,ROW,0,0,0,0
NOR,M,SAL,0,0,0,0
ANZ,M,BOX,0,0,0,0
KAZ,F,WPO,0,0,0,0
NED,M,ROW,0,0,0,7
RUS,F,SWA,0,0,7,7
GUA,F,GAR,0,0,0,0
NED,F,BOX,0,0,0,0
ARU,M,SHO,0,0,0,0
IRI,F,SHO,0,0,0,0
HAI,M,WLF,0,0,0,0
ERI,F,SWM,0,0,0,0
HON,F,SHO,0,0,0,0
LTU,M,BOX,0,0,0,1
FRA,M,SAL,0,0,0,0
INA,F,TTE,0,0,0,0
KUW,F,SAL,0,0,0,0
ISV,M,ARC,0,0,0,0
ARG,F,FBL,0,0,0,0
USA,M,GAR,0,0,0,0
ITA,M,SAL,0,0,0,0
HKG,F,JUD,0,0,0,0
FRA,M,SAL,0,0,0,0
ITA,M,EVE,0,0,0,4
SEY,F,ATH,0,0,0,0
GBR,F,SHO,0,0,0,0
AHO,M,TRI,0,0,0,0
FRA,M,WPO,0,0,0,0
SUI,F,ARC,0,0,0,0
YAR,M,JUD,0,0,0,0
GBR,F,BMX,0,0,0,0
TUR,F,JUD,0,0,0,0
VIE,M,WRF,0,0,0,0
BOH,M,TEN,0,0,0,0
SWE,M,SAL,0,0,0,0
GRE,M,TEN,0,0,0,0
CPV,F,SWM,0,0,0,0
TOG,M,ATH,0,0,0,0
COL,M,BMX,0,0,0,0
THA,F,TTE,0,0,0,1
PAK,M,SWM,0,0,0,0
ANZ,F,SWM,0,0,0,0
PER,M,ATH,0,0,0,0
BRN,M,FEN,0,0,0,0
KUW,M,JUD,0,0,0,0
HKG,M,EVE,0,0,0,0
BAN,M,GAR,0,0,0,0
NGR,F,HBL,0,0,0,0
WIF,M,SHO,0,0,0,0
CHN,M,SWM,0,1,0,9
FRA,M,TTE,0,0,0,3
GER,M,JUD,0,0,0,1
SRB,M,FBL,0,0,0,0
FRG,M,ATH,0,0,0,0
UKR,M,MPN,0,0,0,0
GUA,M,ATH,0,0,0,3
QAT,F,ATH,0,0,0,0
FRA,M,FEN,0,1,3,8
GUA,F,TKW,0,0,0,0
GBR,F,FSK,0,0,0,0
NZL,M,MTB,0,0,0,0
SEN,M,JUD,0,0,0,0
MEX,F,SHO,0,0,0,0
CZE,F,TEN,0,0,0,0
DEN,M,GAR,0,0,0,0
HUN,F,SHO,0,0,0,3
KAZ,M,SHO,0,0,0,0
MDA,M,TTE,0,0,0,0
KOR,F,CLB,0,0,0,0
CHI,F,TEN,0,0,0,0
GER,M,SAL,0,0,0,0
USA,M,SAL,0,0,0,0
SWE,M,CRD,0,0,0,0
UKR,F,GTR,0,0,0,1
MRI,F,ATH,0,0,0,0
ITA,M,MPN,0,0,0,1
TPE,M,SHO,0,0,0,0
IND,F,BDM,0,0,0,0
NOR,M,SAL,0,0,0,0
THA,F,CTR,0,0,0,0
SVK,F,TEN,0,0,0,0
GUM,F,CTR,0,0,0,0
POL,M,HOC,0,0,0,0
SUI,F,CSL,0,0,0,0
PAK,M,CTR,0,0,0,0
GBR,F,TTE,0,0,0,0
PUR,M,GAR,0,0,0,0
ESP,M,TRI,0,0,0,1
THA,M,MPN,0,0,0,0
PUR,F,FEN,0,0,0,0
ESA,M,JUD,0,0,0,0
CZE,M,GLF,0,0,0,0
FIN,M,MTB,0,0,0,0
ANT,M,BOX,0,0,0,0
MYA,M,WLF,0,0,0,0
THA,F,BMX,0,0,0,0
CAN,M,LAX,0,0,0,0
FRA,M,ATH,0,0,0,0
INA,F,SHO,0,0,0,1
MEX,M,GLF,0,0,0,0
HON,F,TTE,0,0,0,0
JPN,F,GLF,0,0,0,0
GDR,M,HOC,0,0,0,0
TPE,M,SAL,0,0,0,0
IRI,F,TTE,0,0,0,0
TPE,F,TTE,0,0,0,0
CAN,M,SAL,0,0,0,0
CHN,M,CTR,0,0,0,0
SVK,F,SWM,0,0,0,3
TPE,F,SBL,0,0,0,8
MON,M,WLF,0,0,0,0
NZL,F,MTB,0,0,0,0
IND,M,DIV,0,0,0,0
CHN,M,ART,0,0,0,0
IND,M,WLF,0,0,0,0
KGZ,F,SWM,0,0,0,0
NED,M,TRI,0,0,0,0
VEN,M,TRI,0,0,0,0
BUL,F,ROW,0,0,1,1
ZIM,M,TEN,0,0,0,0
JPN,M,DIV,0,0,0,1
RSA,M,ATH,0,1,0,7
USA,M,TOW,0,0,0,0
KOR,M,TTE,2,0,0,4
JPN,M,WLF,0,0,0,1
BEL,F,TEN,0,0,0,0
DOM,M,TTE,0,0,0,1
KOR,M,FEN,0,0,0,2
POR,M,CRD,0,0,0,0
GER,F,EVE,0,0,0,0
MLT,F,SHO,0,0,0,0
BEL,F,BKB,0,0,0,0
JOR,F,EVE,0,0,0,0
GBR,F,CTR,0,0,2,3
GEO,F,JUD,0,0,0,0
URS,M,SAL,0,0,0,0
MAD,F,WLF,0,0,0,0
PLW,F,ATH,0,0,0,1
ARG,F,SWA,0,0,0,0
PUR,F,VVO,0,0,0,0
TUN,F,SWM,0,0,0,0
MDV,M,SWM,0,0,0,0
USA,M,SAL,0,0,0,0
DEN,M,SAL,0,0,0,0
ARG,M,RU7,0,0,0,0
TTO,F,ATH,0,0,0,6
CZE,M,ATH,0,0,0,6
BEL,F,BDM,0,0,0,0
TUR,F,TTE,0,0,0,0
AUS,M,SRF,0,0,0,0
DEN,F,TKW,0,0,0,0
BEL,M,SAL,0,0,0,0
SMR,M,TEN,0,0,0,0
IRQ,M,ATH,0,0,0,0
MEX,M,ATH,0,0,0,5
GEQ,M,JUD,0,0,0,0
BIH,M,ATH,0,0,0,0
BAN,M,ARC,0,0,0,0
FIN,F,SHO,0,0,0,2
CHN,F,TKW,0,0,0,1
HUN,M,JUD,0,0,0,1
SLO,F,SHO,0,0,0,0
MAR,F,ATH,1,0,0,3
ARG,M,HOC,0,0,0,0
FSM,F,SWM,0,0,0,0
GBR,M,SAL,0,0,0,0
BIH,M,ATH,0,0,0,0
ITA,M,SAL,0,0,0,0
SUI,M,FEN,0,0,0,0
CHI,M,FEN,0,0,0,1
GDR,M,CSL,0,0,0,0
NED,M,WPO,0,0,0,0
RSA,M,GLF,0,0,0,0
EUN,M,JUD,0,0,0,0
NZL,M,SWM,0,0,0,7
DEN,M,ARC,0,0,0,0
GER,M,EJP,0,0,0,0
GEO,F,TEN,0,0,0,0
CHI,M,TTE,0,0,0,0
USA,M,ARC,0,0,0,0
FIN,M,FSK,0,0,0,0
CHN,M,MTB,0,0,0,0
KEN,M,SAL,0,0,0,0
MDA,F,CSP,0,0,0,0
CAN,F,WLF,0,0,0,0
GER,M,BDM,0,0,0,0
GER,F,GAR,0,0,0,0
SCG,F,CSL,0,0,0,0
JPN,M,SAL,0,0,0,0
IRI,M,CRD,0,0,0,0
SSD,F,ATH,0,0,0,0
RSA,F,CLB,0,0,0,0
ESP,M,WPO,0,0,0,4
ESP,F,TKW,0,0,0,0
CAM,M,ATH,0,0,0,0
FIN,M,ART,0,0,0,0
FIN,M,CTR,0,0,0,0
MLT,M,SAL,0,0,0,0
USA,M,KTE,0,0,0,0
BLR,F,TTE,0,0,0,3
NOR,F,SHO,0,0,0,0
FRA,M,SAL,0,0,0,0
LUX,F,CRD,0,0,0,0
CHN,F,BDM,1,0,0,2
FRA,M,SAL,0,0,0,0
SUI,F,TRI,0,0,0,2
VIE,M,BOX,0,0,0,0
PUR,M,ARC,0,0,0,0
TUR,M,MPN,0,0,0,0
PRK,F,BOX,0,0,0,0
MDV,F,ATH,0,0,0,0
JPN,M,ROW,0,0,0,2
BRA,F,CRD,0,0,0,0
EOR,F,SWM,0,0,0,0
JPN,M,CSL,0,0,0,0
CZE,F,GRY,0,0,0,0
INA,M,SRF,0,0,0,0
ALG,F,ATH,0,0,0,3
RUS,F,VBV,0,0,0,0
FRG,F,FEN,0,0,0,0
TJK,F,SWM,0,0,0,1
AHO,M,WLF,0,0,0,0
BUL,F,KTE,0,0,0,0
UGA,M,BOX,0,0,0,0
USA,F,GAR,0,0,0,0
TUR,M,TKW,0,0,0,1
MLT,M,SHO,0,0,0,1
FRA,M,SAL,0,0,0,0
NEP,F,TKW,0,0,0,0
SAA,M,GAR,0,0,0,0
GBR,M,POL,0,0,0,0
KEN,M,SHO,0,0,0,0
CIV,F,JUD,0,0,0,0
YUG,F,SWM,0,0,0,0
BEN,M,TKW,0,0,0,0
ISL,M,WLF,0,0,0,0
USA,M,GAR,0,0,0,0
MYA,M,CSL,0,0,0,0
UZB,M,CRD,0,0,0,0
FRA,M,SAL,0,0,0,0
VIE,F,CRD,0,0,0,0
FRG,F,GRY,0,0,0,0
TUR,M,BKB,0,0,0,0
NZL,M,CTR,2,1,0,8
ALB,M,WRF,0,0,0,1
GRN,F,TKW,0,0,0,0
FRG,F,VVO,0,0,0,0
DJI,F,TTE,0,0,0,0
HKG,M,TRI,0,0,0,0
IND,M,ROW,0,0,0,0
BUR,M,SWM,0,0,0,0
BLR,F,CTR,0,0,0,1
TJK,F,DIV,0,0,0,0
KOR,F,HOC,0,0,0,5
HUN,F,TEN,0,0,0,0
ECU,M,OWS,0,0,0,0
FIN,M,SWM,0,0,0,2
AUT,M,SAL,0,0,0,0
ITA,M,VBV,0,0,0,0
MON,M,ROW,0,0,0,0
CHI,F,JUD,0,0,0,0
BRA,F,EVE,0,0,0,0
DMA,F,ATH,0,0,0,0
TJK,M,ATH,0,0,0,1
PHI,F,ROW,0,0,0,0
SGP,M,SAL,0,0,0,0
AUS,F,SRF,0,0,0,0
CUB,M,HOC,0,0,0,0
NAM,F,SWM,0,0,0,0
TUV,F,ATH,0,0,0,0
EST,M,CTR,0,0,0,0
BLR,M,SWM,0,0,0,2
PHI,M,BOX,0,0,0,1
MGL,F,WRF,0,0,0,1
CAN,F,BKB,0,0,0,0
PER,M,TEN,0,0,0,0
TOG,M,TEN,0,0,0,0
URS,M,BKB,0,0,0,3
GBR,M,SAL,0,0,0,0
RSA,F,BMX,0,0,0,0
JPN,M,EJP,0,0,0,0
MAR,M,SWM,0,0,0,0
BRA,F,WRF,0,0,0,0
PHI,F,SHO,0,0,0,0
ISL,M,JUD,0,0,0,0
TKM,M,SWM,0,0,0,0
AHO,M,JUD,0,0,0,0
LBA,M,SHO,0,0,0,0
VEN,F,WLF,0,0,0,0
SAM,M,SAL,0,0,0,0
FRG,M,TEN,0,0,0,0
AFG,F,ATH,0,0,0,1
AUS,M,BKG,0,0,0,0
GER,F,SRF,0,0,0,0
GER,M,CSL,0,0,0,0
ESA,M,ROW,0,0,0,0
NOR,F,ROW,0,0,0,0
HAI,F,JUD,0,0,0,0
NCA,M,ATH,0,0,0,0
GRE,F,TEN,0,0,0,0
SRB,M,VVO,0,0,0,0
LUX,M,GAR,0,0,0,0
CMR,F,ATH,0,0,1,3
GBR,M,MTB,0,0,0,0
HKG,M,SHO,0,0,0,0
RUS,M,TKW,0,0,0,0
AUS,F,TEN,0,0,0,1
CPV,M,ATH,0,0,0,0
TLS,F,TKW,0,0,0,0
NED,F,EJP,0,0,0,0
FRA,M,SWM,0,0,0,0
JAM,F,JUD,0,0,0,0
NED,F,BDM,0,0,0,0
CZE,F,JUD,0,0,0,0
GDR,F,GAR,0,0,0,0
KGZ,M,WRF,0,1,0,2
RUS,F,TRI,0,0,0,0
UZB,F,ARC,0,0,0,0
AUS,M,EVE,0,0,0,0
VIE,F,WRF,0,0,0,0
GRE,F,TKW,0,0,0,1
FRA,M,SAL,0,0,0,0
SWE,M,SAL,0,0,0,0
MAR,F,SKB,0,0,0,0
NED,M,SAL,0,0,0,0
HKG,M,SAL,0,0,0,0
MRI,M,TRI,0,0,0,0
ITA,F,BOX,0,0,0,0
NZL,F,GRY,0,0,0,0
USA,F,SRF,0,0,0,0
GHA,F,WLF,0,0,0,0
USA,M,CSL,0,0,0,0
BLR,M,CTR,0,0,0,3
ROT,M,ATH,0,0,0,0
ANT,F,ATH,0,0,0,1
EST,M,SWM,0,0,0,1
ARG,F,VBV,0,0,0,0
LTU,M,BDM,0,0,0,0
ESP,F,CSP,0,0,0,0
RSA,F,TTE,0,0,0,0
FRG,F,HBL,0,0,0,0
FRA,M,SAL,0,0,0,0
ZIM,M,ATH,0,0,0,3
NOR,M,SAL,0,0,0,0
HUN,M,DIV,0,0,0,0
UKR,F,BOX,0,0,0,0
BRU,M,SWM,0,0,0,0
BEN,F,SWM,0,0,0,1
GBR,M,SAL,0,0,0,0
MAR,M,CTR,0,0,0,0
HUN,M,WLF,0,0,0,0
BEL,M,SAL,0,0,0,0
SOL,F,ATH,0,0,0,0
YUG,M,BKB,0,0,0,0
RSA,M,TEN,0,0,0,0
RSA,F,CTR,0,0,0,0
CMR,M,BOX,0,0,0,0
KUW,M,ROW,0,0,0,0
EUN,M,WLF,0,0,0,0
DEN,F,CSP,0,0,0,0
CRO,M,BMF,0,0,0,0
AUS,M,BDM,0,0,0,0
AUS,F,GAR,0,0,0,0
EUN,M,DIV,0,0,0,0
GER,M,ROW,0,0,0,7
OMA,M,WLF,0,0,0,0
FIN,F,ROW,0,0,0,0
GER,M,CSL,4,4,1,11
IND,F,WLF,0,0,0,0
UZB,F,CSL,0,0,0,0
NZL,F,FEN,0,0,0,0
DEN,M,GTR,0,0,0,1
MOZ,M,SWM,0,0,0,0
TCH,M,HBL,0,0,0,0
ROU,F,BK3,0,0,0,0
CHN,F,CSP,0,0,0,0
PRK,F,TTE,0,0,0,0
SLO,F,ROW,0,0,0,0
FSM,M,WRF,0,0,0,0
NEP,M,TTE,0,0,0,0
SEN,M,CSL,0,0,0,0
CAN,M,SAL,0,0,0,0
MTN,F,ATH,0,0,0,0
MYA,M,JUD,0,0,0,0
GBR,F,TEN,0,0,0,0
TPE,M,FBL,0,0,0,0
UAR,M,FEN,0,0,0,0
SMR,M,ATH,0,0,0,0
GBR,F,BMF,0,0,0,0
CZE,M,TEN,0,0,0,2
ECU,F,SHO,0,0,0,1
DOM,F,SWM,0,0,0,0
URU,F,DIV,0,0,0,0
GRE,M,FBL,0,0,0,0
ESA,M,WLF,0,0,0,0
MEX,M,TEN,0,0,0,0
ESP,M,TEN,0,0,0,1
MON,M,JUD,0,0,0,0
BAR,M,TRI,0,0,0,0
FRA,M,EVE,0,0,0,0
IRI,M,KTE,0,0,0,0
GBR,M,SWM,0,1,0,16
IND,M,JUD,0,0,0,0
USA,M,CRD,0,0,0,0
SWE,F,TEN,0,0,0,0
STP,M,JUD,0,0,0,0
ARG,M,BMX,0,0,0,0
BIH,M,TEN,0,0,0,0
SEN,F,SWM,0,0,0,0
MAL,M,SHO,0,0,0,0
LBA,M,VVO,0,0,0,0
ZIM,M,GLF,0,0,0,0
RWA,M,SWM,0,0,0,0
CGO,M,ATH,0,0,0,0
SRB,M,SHO,0,0,0,0
CRC,F,CTR,0,0,0,0
LUX,M,ARC,0,0,0,0
ITA,M,VBV,0,0,0,0
CMR,M,WRF,0,0,0,0
DOM,F,DIV,0,0,0,0
STP,M,ATH,0,0,0,0
URU,F,SWM,0,0,0,0
TAN,M,SWM,0,0,0,0
GBR,F,CLB,0,0,0,0
INA,F,ROW,0,0,0,0
BER,F,SAL,0,0,0,0
JPN,M,JUD,0,0,1,3
RUS,F,CSL,0,0,0,0
DEN,M,TEN,0,0,0,0
ALG,M,BDM,0,0,0,0
MDA,M,TKW,0,0,0,0
NOR,M,ROW,0,0,0,0
BER,M,SAL,0,0,0,0
FRA,M,SAL,0,0,0,0
BEL,M,EVE,0,0,0,0
GAM,M,JUD,0,0,0,0
GBR,M,ROW,0,0,0,0
SGP,F,GAR,0,0,0,0
BUL,F,SHO,0,0,0,2
EUN,M,CSL,0,0,0,0
KUW,M,DIV,0,0,0,0
MEX,F,ROW,0,0,0,1
PHI,M,WRF,0,0,0,0
KOR,F,TTE,0,0,0,0
KUW,M,WLF,0,0,0,0
KSA,M,ARC,0,0,0,0
EUN,M,ROW,0,0,0,0
HUN,F,ROW,0,0,0,0
IRL,M,MPN,0,0,0,0
FRG,M,CSL,0,0,0,0
GBR,M,FSK,0,0,0,0
BEL,F,WLF,0,0,0,0
JPN,F,SWM,1,0,0,10
RWA,M,CTR,0,0,0,0
PRK,M,TTE,0,0,0,0
CZE,F,MTB,0,0,0,0
CAN,M,TTE,0,0,0,0
AND,M,BOX,0,0,0,0
GER,M,DIV,0,0,0,0
CAN,M,FEN,0,0,0,1
UKR,M,CSP,0,0,0,0
GBR,M,ART,0,0,0,0
GBR,M,CTR,1,1,7,15
GER,M,WLF,0,0,0,0
BRU,M,SHO,0,0,0,0
BRA,M,TTE,0,0,0,3
AUT,M,CRD,0,0,0,0
ARG,F,SAL,0,0,0,1
COL,F,ATH,0,0,0,2
NCA,F,JUD,0,0,0,0
NIG,M,TKW,0,0,0,0
GBR,M,HOC,0,0,0,0
CZE,M,CSL,0,0,0,0
EOR,F,CRD,0,0,0,0
GER,M,SAL,0,0,0,0
CZE,F,TEN,0,0,0,0
JPN,F,DIV,0,0,0,0
AUS,M,SAL,0,0,0,0
BRA,M,FEN,0,0,0,1
BEL,M,TOW,0,0,0,0
BOH,F,TEN,0,0,0,0
URS,F,ARC,0,0,0,0
ITA,M,CSP,0,0,0,0
HUN,M,ROW,0,0,0,2
HUN,M,CSL,1,0,1,9
KGZ,M,BOX,0,0,0,1
CAN,F,EJP,0,0,0,0
CAN,F,BDM,0,0,0,0
HAI,F,TEN,0,0,0,0
GBR,M,SAL,0,0,0,0
MNE,M,ATH,0,0,0,0
SWE,F,SAL,0,0,0,0
AUS,M,SHO,1,0,0,12
RUS,M,TTE,0,0,0,3
CZE,F,MPN,0,0,0,0
URS,M,FEN,0,0,0,4
UKR,F,ARC,0,0,0,1
USA,M,SAL,0,0,0,0
TCH,F,TTE,0,0,0,0
PRK,F,FBL,0,0,0,0
CRO,F,DIV,0,0,0,0
ANT,M,CSL,0,0,0,0
NCA,F,SHO,0,0,0,0
TUR,F,ROW,0,0,0,0
ITA,F,ARC,0,0,0,2
SVK,M,CRD,0,0,0,0
PAN,F,TKW,0,0,0,0
CAN,F,TTE,0,0,0,0
ISV,F,CTR,0,0,0,0
FRA,M,SAL,0,0,0,0
DEN,M,TEN,0,0,0,0
TJK,F,WRF,0,0,0,0
POL,F,BDM,0,0,0,0
NOR,M,CRD,0,0,0,0
SRB,F,CTR,0,0,0,0
LUX,M,ATH,0,0,0,0
FRA,M,SAL,0,0,0,0
UGA,M,WLF,0,0,0,0
GER,M,ROW,0,0,0,0
IRI,F,SHO,0,0,0,0
FIN,M,EDR,0,0,0,0
USA,F,SBL,0,10,0,10
BEL,F,VBV,0,0,0,0
ISR,M,SAL,0,0,0,2
CZE,M,ROW,0,0,0,0
CZE,M,CSL,0,0,0,0
ARG,M,MPN,0,0,0,0
SRB,F,TTE,0,0,0,0
QAT,M,EVE,0,0,0,0
CUB,F,ARC,0,0,0,0
TUN,M,VVO,0,0,0,0
CRO,F,SWM,0,0,0,4
IND,F,SAL,0,0,0,0
POL,M,VBV,0,0,0,0
VIE,M,WLF,0,0,0,0
FIN,M,SAL,0,0,0,0
POR,F,GAR,0,0,0,0
NOR,M,SAL,0,0,0,0
JAM,M,ATH,0,0,2,17
CIV,M,ATH,0,0,0,0
PHI,M,JUD,0,0,0,0
IOA,F,SWA,0,0,0,0
INA,M,SAL,0,0,0,1
MRI,M,BDM,0,0,0,0
SMR,M,ARC,0,0,0,0
SGP,M,ATH,0,0,0,0
BRA,F,GLF,0,0,0,0
IRL,F,CTR,0,0,0,0
ISR,M,SHO,0,0,0,1
RUS,M,VBV,0,0,0,0
UKR,F,CSL,0,0,1,1
BUL,F,JUD,0,0,0,0
CUB,M,MPN,0,0,0,0
FIJ,M,RU7,0,0,0,0
CAN,M,FBL,0,0,0,0
GRE,F,TEN,0,0,0,0
NEP,M,TKW,0,0,0,0
BHU,F,ARC,0,0,0,0
ITA,F,CSL,0,1,0,2
PUR,F,ATH,0,0,0,0
INA,M,SHO,0,0,0,0
JPN,M,WRF,0,0,0,3
GRE,M,VBV,0,0,0,0
EGY,M,VVO,0,0,0,2
EGY,F,CTR,0,0,0,0
KEN,F,RU7,0,0,0,0
PER,F,TTE,0,0,0,0
JPN,M,EVE,0,0,0,0
CMR,M,JUD,0,0,0,1
HKG,M,OWS,0,0,0,0
CHN,F,VBV,0,0,0,0
URU,M,CRD,0,0,0,0
SWE,M,TEN,0,0,0,0
UZB,F,BOX,0,0,0,0
CAN,F,SWA,0,0,0,2
ITA,M,SAL,0,0,0,0
BIH,F,ATH,0,0,0,0
EGY,F,TTE,0,0,0,1
CGO,F,SWM,0,0,0,0
IND,M,WRF,1,0,0,2
ERI,M,CRD,0,0,0,0
AUS,M,SAL,0,1,2,4
CHN,M,HBL,0,0,0,0
ISR,F,GAR,0,0,0,0
CUB,F,CSL,0,0,0,0
IRI,M,CRD,0,0,0,0
GUY,M,ATH,0,0,0,0
EOR,M,CRD,0,0,0,0
SGP,F,TTE,0,0,0,0
SMR,F,ARC,0,0,0,0
YUG,M,TTE,0,0,0,0
YUG,M,FEN,0,0,0,0
KSA,M,ATH,0,0,0,2
PUR,M,TEN,0,0,0,0
ECU,F,JUD,0,0,0,1
ITA,M,SAL,0,0,0,0
AUS,M,VVO,0,0,0,0
GHA,M,SWM,0,0,0,0
ITA,M,HOC,0,0,0,0
CAN,M,SAL,0,0,0,0
GBR,F,SAL,0,0,0,0
CZE,M,WLF,0,0,0,0
KEN,F,JUD,0,0,0,0
COD,F,BOX,0,0,0,0
MAR,F,FEN,0,0,0,0
BEL,F,SAL,0,0,0,0
TGA,F,ATH,0,0,0,1
CUB,M,VBV,0,0,0,0
KAZ,F,CTR,0,0,0,0
BEL,M,CRD,0,0,0,0
KGZ,F,WRF,0,0,0,0
ESP,F,HOC,0,0,0,7
JPN,M,BOX,0,0,0,0
BUL,F,TEN,0,0,0,0
GRE,M,MPN,0,0,0,0
AUT,M,TOW,0,0,0,0
MAS,F,TKW,0,0,0,1
FIJ,F,TTE,0,0,0,0
AUT,F,GAR,0,0,0,0
GBR,M,SAL,0,0,0,0
DOM,F,EVE,0,0,0,0
GBR,M,POL,0,0,0,0
NED,F,SWA,0,0,0,2
KAZ,F,TTE,0,0,0,0
CUB,F,VBV,0,0,0,0
RUS,F,BOX,0,0,0,0
ARG,F,WLF,0,0,0,0
GEO,M,SWM,0,0,0,0
KOS,M,SWM,0,0,0,0
SCG,M,TEN,0,0,0,0
TPE,F,GAR,0,0,0,0
QAT,M,FBL,0,0,0,0
IND,M,BOX,1,0,0,3
FIJ,F,CTR,0,0,0,0
EOR,M,CRD,0,0,0,0
PHI,M,SAL,0,0,0,0
TUN,F,WRF,0,0,0,0
TUN,M,SHO,0,0,0,0
FRA,M,SAL,0,0,0,0
EGY,M,SAL,0,0,0,0
SOM,F,ATH,0,0,0,0
CHN,M,BSB,0,0,0,0
CHN,F,HOC,0,11,0,11
USA,M,ROW,0,0,0,0
FRA,M,SAL,0,0,0,0
SMR,M,GAR,0,0,0,0
MYA,M,BOX,0,0,0,0
ARG,M,BMF,0,0,0,0
SWE,M,SAL,0,0,0,0
SAM,F,TKW,0,0,0,0
SWE,F,CSP,0,0,0,0
NIG,M,FEN,0,0,0,0
ALG,F,FEN,0,0,0,0
FRG,F,ATH,0,0,0,0
CAN,M,BKB,0,0,0,0
CZE,F,SHO,0,0,0,0
JAM,F,SHO,0,0,0,0
BRA,M,TKW,0,0,0,0
UAE,M,FBL,0,0,0,0
KGZ,M,JUD,0,0,0,0
NED,M,OWS,0,0,0,0
UKR,F,TRI,0,0,0,0
ITA,F,TRI,0,0,0,0
ESP,M,OWS,0,0,0,0
JPN,M,BDM,0,0,0,0
ITA,M,CLB,0,0,0,0
ALB,M,WLF,0,0,0,1
POL,F,CTR,0,1,0,1
EGY,M,SHO,0,0,0,1
TUN,M,SAL,0,0,0,0
JPN,F,CRD,0,0,0,0
KOR,F,TKW,0,0,1,1
PHI,F,JUD,0,0,0,0
AND,M,JUD,0,0,0,0
ITA,M,SAL,0,0,0,0
CHI,F,ROW,0,0,0,1
KOS,M,CTR,0,0,0,0
VAN,F,WLF,0,0,0,0
FRA,F,SRF,0,0,0,0
HUN,F,WPO,0,0,0,10
ZIM,M,ARC,0,0,0,0
JPN,F,EVE,0,0,0,0
GDR,M,MPN,0,0,0,0
FRA,M,CSL,0,0,0,0
SWE,M,SAL,0,0,0,0
GEO,M,CTR,0,0,0,0
CZE,F,ATH,0,0,1,8
USA,M,TOW,0,0,0,0
POL,F,TTE,0,0,0,0
ISL,M,WRF,0,0,0,0
ARG,M,VBV,0,0,0,2
BUR,F,ATH,0,0,0,1
VEN,F,VBV,0,0,0,0
POL,M,MPN,0,0,0,1
UKR,M,CLB,0,0,0,0
BRA,M,BKB,0,0,0,0
ESP,M,SKB,0,0,0,0
KOR,M,CRD,0,0,0,0
GBR,F,TEN,0,0,0,0
AZE,F,CTR,0,0,0,0
ALG,F,VVO,0,0,0,0
CAN,M,TKW,0,0,0,0
CHI,F,SHO,0,0,0,0
JPN,F,WRF,1,1,2,4
KAZ,M,BKG,0,0,0,0
FRA,M,BKB,0,0,0,0
POL,F,CLB,0,0,0,0
KGZ,M,WLF,0,0,0,1
GBR,M,SAL,0,0,0,0
ERI,F,ATH,0,0,0,1
ESP,F,OWS,0,0,0,0
MEX,F,TEN,0,0,0,0
CMR,F,VVO,0,0,0,0
GBR,M,FBL,0,0,0,0
DJI,M,JUD,0,0,0,0
POL,M,VBV,0,0,0,0
HUN,F,TEN,0,0,0,0
TUN,M,FBL,0,0,0,0
BOT,M,SWM,0,0,0,0
UZB,F,GTR,1,0,0,1
BEL,F,SWA,0,0,0,0
ALB,M,JUD,0,0,0,0
QAT,M,SHO,0,0,0,2
SEY,F,SWM,0,0,0,1
NOR,F,VBV,0,0,0,2
ARG,M,SAL,0,0,0,0
NZL,F,EDR,0,0,0,0
UAE,M,SAL,0,0,0,0
LUX,M,TEN,0,0,0,0
CRC,M,TRI,0,0,0,0
DEN,M,ATH,0,0,0,1
TPE,M,BKG,0,0,0,0
TCH,M,SWM,0,0,0,0
BER,M,SAL,0,0,0,0
FRG,M,GAR,0,0,0,0
AUS,M,EVE,0,0,0,0
NED,M,BDM,0,0,0,0
CHN,F,OWS,0,0,0,0
FRA,M,SAL,0,0,0,0
SWE,M,SAL,0,0,0,0
SEN,M,BOX,0,0,0,0
CZE,F,ROW,0,0,0,0
FRA,M,ROW,0,0,0,0
BAN,M,ATH,0,0,0,0
GER,M,BOX,0,0,0,1
CGO,M,ATH,0,0,0,0
USA,M,TEN,0,0,0,0
POL,M,CSP,0,0,0,0
VIN,M,ATH,0,0,0,0
SWE,F,EVE,0,0,0,0
KUW,M,BOX,0,0,0,0
MEX,M,ARC,0,0,0,1
NED,F,SAL,0,1,0,1
CMR,M,ROW,0,0,0,0
ESP,M,BDM,0,0,0,0
CZE,M,ARC,0,0,0,0
FRA,M,TKW,0,0,0,0
DOM,M,TKW,0,1,0,1
GBR,M,EDR,0,0,0,0
SVK,F,CRD,0,0,0,0
GER,F,TTE,0,0,0,0
FSM,M,WLF,0,0,0,1
FRA,M,SAL,0,0,0,0
